I,Time,AltitudeM,DistanceM,HeartRate,Speed,RunCadence
60,2020-05-21T01:08:55.000Z,84.0,806.6599731445312,131,2.4170000553131104,96
61,2020-05-21T01:09:02.000Z,84.0,826.8499755859375,133,2.5380001068115234,96
62,2020-05-21T01:09:11.000Z,84.5999984741211,847.8699951171875,134,2.4539999961853027,96
63,2020-05-21T01:09:14.000Z,84.5999984741211,857.8800048828125,137,2.490999937057495,94
64,2020-05-21T01:09:16.000Z,84.5999984741211,864.1599731445312,140,2.565999984741211,94
65,2020-05-21T01:09:17.000Z,84.5999984741211,866.47998046875,139,2.575000047683716,94
66,2020-05-21T01:09:24.000Z,84.4000015258789,887.52001953125,139,2.621999979019165,95
67,2020-05-21T01:09:31.000Z,84.5999984741211,910.77001953125,136,2.687000036239624,92
68,2020-05-21T01:09:40.000Z,84.4000015258789,932.0900268554688,135,2.575000047683716,94
69,2020-05-21T01:09:50.000Z,84.4000015258789,953.6699829101562,134,2.3329999446868896,92
70,2020-05-21T01:09:59.000Z,84.80000305175781,975.219970703125,134,2.3420000076293945,93
71,2020-05-21T01:10:07.000Z,84.5999984741211,997.3499755859375,136,2.3610000610351562,93
72,2020-05-21T01:10:09.000Z,84.80000305175781,1002.0499877929688,136,2.3889999389648438,93
73,2020-05-21T01:10:10.000Z,84.80000305175781,1005.3499755859375,138,2.378999948501587,93
74,2020-05-21T01:10:10.000Z,84.80000305175781,1005.3499755859375,138,2.378999948501587,93
75,2020-05-21T01:10:17.000Z,84.80000305175781,1026.27001953125,137,2.500999927520752,93
76,2020-05-21T01:10:27.000Z,84.4000015258789,1052.3199462890625,136,2.3510000705718994,94
77,2020-05-21T01:10:33.000Z,84.19999694824219,1076.050048828125,135,3.2939999103546143,93
78,2020-05-21T01:10:41.000Z,84.0,1098.0,135,2.6689999103546143,95
79,2020-05-21T01:10:45.000Z,84.4000015258789,1108.4000244140625,138,2.63100004196167,92
80,2020-05-21T01:10:50.000Z,84.5999984741211,1119.6800537109375,135,2.5190000534057617,92
81,2020-05-21T01:10:54.000Z,84.5999984741211,1130.0699462890625,132,2.5380001068115234,93
82,2020-05-21T01:10:57.000Z,84.5999984741211,1136.1199951171875,133,2.509999990463257,94
83,2020-05-21T01:11:01.000Z,84.5999984741211,1145.0,137,2.4730000495910645,95
84,2020-05-21T01:11:06.000Z,84.4000015258789,1159.9300537109375,140,2.434999942779541,95
85,2020-05-21T01:11:10.000Z,84.4000015258789,1171.6500244140625,137,2.5190000534057617,93
86,2020-05-21T01:11:16.000Z,84.80000305175781,1188.02001953125,137,2.575000047683716,92
87,2020-05-21T01:11:18.000Z,84.80000305175781,1194.739990234375,141,2.5850000381469727,93
88,2020-05-21T01:11:25.000Z,84.80000305175781,1214.9300537109375,139,2.7339999675750732,92
89,2020-05-21T01:11:33.000Z,85.19999694824219,1235.6700439453125,138,2.743000030517578,93
90,2020-05-21T01:11:41.000Z,85.0,1256.969970703125,138,2.7060000896453857,91
91,2020-05-21T01:11:44.000Z,84.80000305175781,1262.1099853515625,135,2.7149999141693115,92
92,2020-05-21T01:11:49.000Z,84.80000305175781,1276.5799560546875,138,2.7339999675750732,89
93,2020-05-21T01:11:51.000Z,85.0,1284.6800537109375,134,2.7339999675750732,90
94,2020-05-21T01:11:54.000Z,85.19999694824219,1293.22998046875,137,2.7339999675750732,95
95,2020-05-21T01:12:03.000Z,84.80000305175781,1317.8900146484375,138,2.7899999618530273,94
96,2020-05-21T01:12:08.000Z,84.80000305175781,1330.010009765625,137,2.7809998989105225,91
97,2020-05-21T01:12:12.000Z,84.4000015258789,1337.3699951171875,138,2.621999979019165,92
98,2020-05-21T01:12:16.000Z,83.5999984741211,1346.5400390625,137,2.575000047683716,98
99,2020-05-21T01:12:21.000Z,82.4000015258789,1356.6700439453125,138,2.490999937057495,96
100,2020-05-21T01:12:27.000Z,81.19999694824219,1374.6500244140625,138,2.546999931335449,93
101,2020-05-21T01:12:29.000Z,81.0,1380.239990234375,134,2.621999979019165,94
102,2020-05-21T01:12:33.000Z,80.19999694824219,1390.9599609375,137,2.63100004196167,94
103,2020-05-21T01:12:38.000Z,79.5999984741211,1399.280029296875,131,2.575000047683716,93
104,2020-05-21T01:12:40.000Z,79.19999694824219,1403.6099853515625,130,2.565999984741211,96
105,2020-05-21T01:12:42.000Z,79.0,1406.0799560546875,128,2.5190000534057617,96
106,2020-05-21T01:12:45.000Z,78.4000015258789,1419.3299560546875,128,2.3980000019073486,94
107,2020-05-21T01:12:47.000Z,78.0,1422.010009765625,129,2.9210000038146973,94
108,2020-05-21T01:12:51.000Z,77.5999984741211,1434.489990234375,132,2.753000020980835,94
109,2020-05-21T01:12:53.000Z,77.0,1439.510009765625,132,2.556999921798706,94
110,2020-05-21T01:12:56.000Z,76.4000015258789,1447.260009765625,128,2.490999937057495,92
111,2020-05-21T01:12:58.000Z,76.0,1453.0,127,2.575000047683716,92
112,2020-05-21T01:13:02.000Z,75.19999694824219,1464.8499755859375,129,2.6589999198913574,93
113,2020-05-21T01:13:03.000Z,75.0,1467.4200439453125,130,2.6589999198913574,93
114,2020-05-21T01:13:10.000Z,73.80000305175781,1483.8499755859375,128,2.6029999256134033,96
115,2020-05-21T01:13:15.000Z,72.80000305175781,1493.6300048828125,132,2.5290000438690186,102
116,2020-05-21T01:13:16.000Z,72.5999984741211,1495.3299560546875,131,2.5190000534057617,102
117,2020-05-21T01:13:20.000Z,71.4000015258789,1503.1800537109375,130,2.4730000495910645,97
118,2020-05-21T01:13:25.000Z,70.19999694824219,1510.56005859375,129,2.3610000610351562,92
119,2020-05-21T01:13:27.000Z,69.80000305175781,1518.6300048828125,129,2.369999885559082,91
120,2020-05-21T01:13:30.000Z,69.19999694824219,1526.260009765625,130,2.4170000553131104,91
121,2020-05-21T01:13:34.000Z,68.80000305175781,1527.6700439453125,129,2.3420000076293945,91
122,2020-05-21T01:13:38.000Z,68.0,1530.1500244140625,130,2.0250000953674316,96
123,2020-05-21T01:13:41.000Z,67.80000305175781,1534.469970703125,131,2.0810000896453857,94
124,2020-05-21T01:13:43.000Z,67.5999984741211,1538.25,131,2.052999973297119,92
125,2020-05-21T01:13:44.000Z,67.4000015258789,1539.9300537109375,131,2.052999973297119,92
126,2020-05-21T01:13:51.000Z,67.80000305175781,1551.0799560546875,133,2.1459999084472656,97
127,2020-05-21T01:13:54.000Z,67.80000305175781,1556.6800537109375,133,2.0810000896453857,93
128,2020-05-21T01:13:58.000Z,68.0,1564.3199462890625,132,2.127000093460083,93
129,2020-05-21T01:14:02.000Z,68.0,1571.3800048828125,132,2.0989999771118164,93
130,2020-05-21T01:14:05.000Z,68.19999694824219,1576.3599853515625,135,1.9869999885559082,93
131,2020-05-21T01:14:07.000Z,68.19999694824219,1581.0,136,1.9589999914169312,95
132,2020-05-21T01:14:15.000Z,68.4000015258789,1601.5699462890625,135,1.996999979019165,94
133,2020-05-21T01:14:18.000Z,68.5999984741211,1610.260009765625,135,2.0250000953674316,91
134,2020-05-21T01:14:20.000Z,68.5999984741211,1615.1800537109375,135,2.0250000953674316,90
135,2020-05-21T01:14:24.000Z,68.80000305175781,1627.52001953125,135,2.193000078201294,91
136,2020-05-21T01:14:32.000Z,68.4000015258789,1651.6600341796875,137,2.434999942779541,90
137,2020-05-21T01:14:38.000Z,68.0,1664.6800537109375,134,2.305000066757202,90
138,2020-05-21T01:14:39.000Z,67.80000305175781,1665.56005859375,135,2.2860000133514404,90
139,2020-05-21T01:14:41.000Z,67.5999984741211,1666.4200439453125,134,2.062000036239624,96
140,2020-05-21T01:14:44.000Z,67.0,1672.3199462890625,134,1.8380000591278076,97
141,2020-05-21T01:14:47.000Z,66.4000015258789,1680.199951171875,137,1.9500000476837158,92
142,2020-05-21T01:14:50.000Z,65.80000305175781,1694.1500244140625,134,2.00600004196167,95
143,2020-05-21T01:14:56.000Z,65.4000015258789,1707.3699951171875,133,1.9869999885559082,94
144,2020-05-21T01:15:03.000Z,65.19999694824219,1725.219970703125,136,2.0989999771118164,91
145,2020-05-21T01:15:07.000Z,64.80000305175781,1736.0699462890625,136,2.2860000133514404,93
146,2020-05-21T01:15:14.000Z,64.19999694824219,1756.5,136,2.3889999389648438,87
147,2020-05-21T01:15:16.000Z,63.599998474121094,1760.739990234375,136,2.313999891281128,87
148,2020-05-21T01:15:19.000Z,63.20000076293945,1767.510009765625,137,2.313999891281128,91
149,2020-05-21T01:15:24.000Z,63.20000076293945,1788.2900390625,137,2.4170000553131104,90
150,2020-05-21T01:15:32.000Z,62.79999923706055,1811.27001953125,135,2.5380001068115234,91
151,2020-05-21T01:15:37.000Z,62.79999923706055,1823.489990234375,134,2.5190000534057617,91
152,2020-05-21T01:15:45.000Z,63.0,1837.1700439453125,133,2.2109999656677246,93
153,2020-05-21T01:15:47.000Z,63.0,1840.5799560546875,134,2.0250000953674316,90
154,2020-05-21T01:15:51.000Z,62.79999923706055,1846.530029296875,135,1.8940000534057617,89
155,2020-05-21T01:15:53.000Z,62.79999923706055,1853.1400146484375,135,1.8940000534057617,89
156,2020-05-21T01:15:55.000Z,62.400001525878906,1857.3900146484375,136,1.9220000505447388,91
157,2020-05-21T01:16:04.000Z,62.400001525878906,1884.1600341796875,136,1.9780000448226929,88
158,2020-05-21T01:16:09.000Z,62.599998474121094,1909.3900146484375,137,2.0989999771118164,90
159,2020-05-21T01:16:16.000Z,62.0,1932.3299560546875,136,2.4630000591278076,90
160,2020-05-21T01:16:19.000Z,61.400001525878906,1940.93994140625,135,2.5190000534057617,88
161,2020-05-21T01:16:23.000Z,60.20000076293945,1950.739990234375,131,2.4170000553131104,93
162,2020-05-21T01:16:27.000Z,59.599998474121094,1962.489990234375,135,2.63100004196167,88
163,2020-05-21T01:16:28.000Z,59.599998474121094,1965.1199951171875,138,2.6500000953674316,88
164,2020-05-21T01:16:29.000Z,59.599998474121094,1967.760009765625,141,2.6500000953674316,89
165,2020-05-21T01:16:30.000Z,59.400001525878906,1970.3299560546875,145,2.6500000953674316,89
166,2020-05-21T01:16:31.000Z,59.400001525878906,1973.0899658203125,148,2.621999979019165,89
167,2020-05-21T01:16:33.000Z,59.400001525878906,1979.239990234375,151,2.61299991607666,89
168,2020-05-21T01:16:41.000Z,59.79999923706055,2002.1800537109375,152,2.753000020980835,92
169,2020-05-21T01:16:47.000Z,59.599998474121094,2019.1500244140625,149,2.809000015258789,92
170,2020-05-21T01:16:54.000Z,59.599998474121094,2041.1800537109375,149,2.8459999561309814,89
171,2020-05-21T01:17:00.000Z,59.79999923706055,2058.27001953125,146,2.865000009536743,89
172,2020-05-21T01:17:09.000Z,59.599998474121094,2079.949951171875,144,2.743000030517578,93
173,2020-05-21T01:17:12.000Z,59.20000076293945,2085.610107421875,144,2.697000026702881,93
174,2020-05-21T01:17:21.000Z,59.400001525878906,2107.60009765625,145,2.6500000953674316,91
175,2020-05-21T01:17:24.000Z,59.400001525878906,2115.39990234375,142,2.6589999198913574,94
176,2020-05-21T01:17:29.000Z,59.400001525878906,2131.800048828125,140,2.7249999046325684,93
177,2020-05-21T01:17:32.000Z,59.20000076293945,2138.699951171875,139,2.753000020980835,94
178,2020-05-21T01:17:38.000Z,59.400001525878906,2153.25,135,2.677999973297119,90
179,2020-05-21T01:17:43.000Z,59.599998474121094,2167.8798828125,132,2.7060000896453857,93
180,2020-05-21T01:17:51.000Z,59.400001525878906,2189.780029296875,134,2.6589999198913574,91
181,2020-05-21T01:17:56.000Z,59.0,2202.580078125,137,2.7149999141693115,92
182,2020-05-21T01:17:59.000Z,58.79999923706055,2207.1298828125,137,2.687000036239624,93
183,2020-05-21T01:18:01.000Z,58.79999923706055,2209.8701171875,136,2.6589999198913574,91
184,2020-05-21T01:18:08.000Z,59.400001525878906,2229.5,136,2.621999979019165,90
185,2020-05-21T01:18:16.000Z,59.0,2249.590087890625,137,2.5850000381469727,93
186,2020-05-21T01:18:26.000Z,58.79999923706055,2272.830078125,140,2.4260001182556152,87
187,2020-05-21T01:18:32.000Z,58.599998474121094,2294.659912109375,139,2.9019999504089355,96
188,2020-05-21T01:18:39.000Z,58.79999923706055,2315.35009765625,139,2.994999885559082,96
189,2020-05-21T01:18:46.000Z,58.400001525878906,2335.72998046875,139,2.9110000133514404,94
190,2020-05-21T01:18:53.000Z,58.400001525878906,2357.010009765625,140,2.9760000705718994,92
191,2020-05-21T01:19:01.000Z,58.400001525878906,2379.8701171875,139,2.9579999446868896,92
192,2020-05-21T01:19:04.000Z,58.400001525878906,2388.31005859375,142,2.9579999446868896,93
193,2020-05-21T01:19:10.000Z,58.20000076293945,2403.010009765625,143,2.874000072479248,95
194,2020-05-21T01:19:17.000Z,58.20000076293945,2419.5,140,2.7149999141693115,93
195,2020-05-21T01:19:25.000Z,57.79999923706055,2441.909912109375,141,2.743000030517578,90
196,2020-05-21T01:19:33.000Z,57.400001525878906,2464.2099609375,139,2.809000015258789,91
197,2020-05-21T01:19:40.000Z,57.400001525878906,2484.639892578125,137,2.8550000190734863,90
198,2020-05-21T01:19:49.000Z,58.0,2506.669921875,134,2.753000020980835,92
199,2020-05-21T01:19:57.000Z,57.400001525878906,2527.530029296875,134,2.743000030517578,94
200,2020-05-21T01:20:05.000Z,57.20000076293945,2548.64990234375,135,2.7249999046325684,93
201,2020-05-21T01:20:07.000Z,57.20000076293945,2553.64990234375,135,2.7249999046325684,94
202,2020-05-21T01:20:10.000Z,57.0,2562.64990234375,137,2.743000030517578,94
203,2020-05-21T01:20:17.000Z,56.400001525878906,2584.409912109375,139,2.8269999027252197,92
204,2020-05-21T01:20:21.000Z,56.599998474121094,2595.8798828125,142,2.8369998931884766,92
205,2020-05-21T01:20:30.000Z,56.20000076293945,2618.489990234375,140,2.7339999675750732,93
206,2020-05-21T01:20:33.000Z,56.0,2627.72998046875,139,2.7899999618530273,93
207,2020-05-21T01:20:38.000Z,55.79999923706055,2640.3701171875,138,2.743000030517578,92
208,2020-05-21T01:20:40.000Z,55.79999923706055,2645.679931640625,135,2.7339999675750732,93
209,2020-05-21T01:20:49.000Z,56.0,2667.820068359375,137,2.687000036239624,92
210,2020-05-21T01:20:56.000Z,56.400001525878906,2690.340087890625,136,2.697000026702881,90
211,2020-05-21T01:21:02.000Z,56.0,2706.760009765625,133,2.7339999675750732,92
212,2020-05-21T01:21:10.000Z,56.0,2727.409912109375,134,2.687000036239624,92
213,2020-05-21T01:21:16.000Z,55.599998474121094,2744.449951171875,137,2.7149999141693115,94
214,2020-05-21T01:21:24.000Z,55.599998474121094,2766.639892578125,138,2.743000030517578,93
215,2020-05-21T01:21:31.000Z,55.599998474121094,2787.56005859375,140,2.7709999084472656,92
216,2020-05-21T01:21:40.000Z,55.599998474121094,2809.56005859375,141,2.7060000896453857,94
217,2020-05-21T01:21:48.000Z,56.0,2819.280029296875,139,2.6410000324249268,94
218,2020-05-21T01:21:50.000Z,56.20000076293945,2822.3701171875,138,2.556999921798706,93
219,2020-05-21T01:21:52.000Z,56.20000076293945,2847.81005859375,138,2.5190000534057617,92
220,2020-05-21T01:21:58.000Z,55.79999923706055,2866.909912109375,141,2.76200008392334,91
221,2020-05-21T01:22:08.000Z,55.79999923706055,2888.510009765625,143,2.434999942779541,90
222,2020-05-21T01:22:16.000Z,55.599998474121094,2908.860107421875,144,2.575000047683716,95
223,2020-05-21T01:22:20.000Z,56.0,2918.929931640625,141,2.61299991607666,94
224,2020-05-21T01:22:28.000Z,55.79999923706055,2939.010009765625,140,2.5850000381469727,94
225,2020-05-21T01:22:36.000Z,55.599998474121094,2961.14990234375,141,2.6410000324249268,93
226,2020-05-21T01:22:44.000Z,55.79999923706055,2982.1201171875,142,2.6589999198913574,95
227,2020-05-21T01:22:51.000Z,55.79999923706055,3000.52001953125,139,2.6589999198913574,93
228,2020-05-21T01:22:57.000Z,55.400001525878906,3015.530029296875,138,2.6410000324249268,92
229,2020-05-21T01:23:05.000Z,55.79999923706055,3037.659912109375,139,2.6410000324249268,91
230,2020-05-21T01:23:13.000Z,55.79999923706055,3057.929931640625,139,2.5940001010894775,91
231,2020-05-21T01:23:21.000Z,55.599998474121094,3080.31005859375,140,2.63100004196167,90
232,2020-05-21T01:23:27.000Z,55.599998474121094,3095.7099609375,140,2.61299991607666,89
233,2020-05-21T01:23:29.000Z,55.599998474121094,3101.489990234375,139,2.5940001010894775,89
234,2020-05-21T01:23:36.000Z,55.79999923706055,3123.580078125,137,2.6410000324249268,94
235,2020-05-21T01:23:43.000Z,55.599998474121094,3144.27001953125,137,2.743000030517578,96
236,2020-05-21T01:23:51.000Z,55.400001525878906,3164.739990234375,136,2.6029999256134033,91
237,2020-05-21T01:23:57.000Z,55.400001525878906,3182.179931640625,143,2.6500000953674316,92
238,2020-05-21T01:24:05.000Z,55.599998474121094,3203.030029296875,144,2.6589999198913574,90
239,2020-05-21T01:24:14.000Z,55.599998474121094,3224.419921875,142,2.5290000438690186,86
240,2020-05-21T01:24:22.000Z,55.79999923706055,3245.5400390625,140,2.575000047683716,92
241,2020-05-21T01:24:31.000Z,55.599998474121094,3267.610107421875,141,2.546999931335449,90
242,2020-05-21T01:24:40.000Z,55.599998474121094,3288.22998046875,142,2.4170000553131104,91
243,2020-05-21T01:24:45.000Z,55.79999923706055,3300.6201171875,143,2.4070000648498535,90
244,2020-05-21T01:24:50.000Z,55.79999923706055,3313.030029296875,140,2.4070000648498535,90
245,2020-05-21T01:24:59.000Z,55.79999923706055,3334.489990234375,141,2.369999885559082,91
246,2020-05-21T01:25:08.000Z,56.0,3356.989990234375,141,2.3889999389648438,90
247,2020-05-21T01:25:17.000Z,55.79999923706055,3365.9599609375,144,2.239000082015991,88
248,2020-05-21T01:25:20.000Z,55.79999923706055,3373.02001953125,144,2.118000030517578,90
249,2020-05-21T01:25:22.000Z,55.79999923706055,3382.320068359375,143,2.193000078201294,90
250,2020-05-21T01:25:27.000Z,55.79999923706055,3403.89990234375,141,2.947999954223633,90
251,2020-05-21T01:25:34.000Z,55.599998474121094,3424.52001953125,139,2.4539999961853027,90
252,2020-05-21T01:25:42.000Z,55.79999923706055,3445.989990234375,140,2.434999942779541,91
253,2020-05-21T01:25:50.000Z,56.0,3467.14990234375,142,2.4170000553131104,94
254,2020-05-21T01:25:57.000Z,56.599998474121094,3487.570068359375,144,2.4820001125335693,87
255,2020-05-21T01:26:06.000Z,56.599998474121094,3508.4599609375,144,2.378999948501587,92
256,2020-05-21T01:26:17.000Z,56.599998474121094,3528.889892578125,145,2.062000036239624,90
257,2020-05-21T01:26:19.000Z,56.599998474121094,3532.97998046875,145,2.062000036239624,90
258,2020-05-21T01:26:27.000Z,56.599998474121094,3553.429931640625,143,2.2019999027252197,88
259,2020-05-21T01:26:35.000Z,56.599998474121094,3575.3798828125,145,2.2860000133514404,94
260,2020-05-21T01:26:41.000Z,56.599998474121094,3593.489990234375,142,2.546999931335449,93
261,2020-05-21T01:26:50.000Z,56.79999923706055,3614.949951171875,143,2.434999942779541,91
262,2020-05-21T01:26:52.000Z,57.20000076293945,3620.139892578125,143,2.434999942779541,93
263,2020-05-21T01:27:00.000Z,57.400001525878906,3641.64990234375,143,2.500999927520752,94
264,2020-05-21T01:27:09.000Z,57.599998474121094,3662.7900390625,146,2.500999927520752,93
265,2020-05-21T01:27:19.000Z,57.79999923706055,3684.219970703125,144,2.322999954223633,90
266,2020-05-21T01:27:26.000Z,57.599998474121094,3704.409912109375,142,2.3420000076293945,90
267,2020-05-21T01:27:33.000Z,57.79999923706055,3723.449951171875,145,2.3889999389648438,90
268,2020-05-21T01:27:37.000Z,58.20000076293945,3734.669921875,145,2.4820001125335693,91
269,2020-05-21T01:27:45.000Z,58.400001525878906,3751.06005859375,142,2.249000072479248,88
270,2020-05-21T01:27:53.000Z,58.79999923706055,3771.0400390625,139,2.2669999599456787,87
271,2020-05-21T01:28:01.000Z,58.599998474121094,3793.77001953125,138,2.3889999389648438,87
272,2020-05-21T01:28:07.000Z,57.0,3809.9599609375,139,2.4630000591278076,86
273,2020-05-21T01:28:15.000Z,57.400001525878906,3829.4599609375,142,2.4170000553131104,85
274,2020-05-21T01:28:24.000Z,57.20000076293945,3851.989990234375,139,2.3610000610351562,86
275,2020-05-21T01:28:29.000Z,57.400001525878906,3863.610107421875,138,2.378999948501587,86
276,2020-05-21T01:28:38.000Z,57.79999923706055,3884.929931640625,139,2.3610000610351562,93
277,2020-05-21T01:28:42.000Z,57.599998474121094,3896.8798828125,140,2.4539999961853027,93
278,2020-05-21T01:28:50.000Z,57.599998474121094,3918.0400390625,141,2.5290000438690186,86
279,2020-05-21T01:28:59.000Z,57.79999923706055,3939.18994140625,141,2.546999931335449,92
280,2020-05-21T01:29:02.000Z,58.0,3949.090087890625,141,2.556999921798706,90
281,2020-05-21T01:29:03.000Z,58.20000076293945,3951.9599609375,141,2.61299991607666,90
282,2020-05-21T01:29:12.000Z,58.400001525878906,3973.31005859375,142,2.5940001010894775,90
283,2020-05-21T01:29:19.000Z,58.400001525878906,3993.570068359375,142,2.6589999198913574,89
284,2020-05-21T01:29:22.000Z,58.400001525878906,4001.75,141,2.7149999141693115,88
285,2020-05-21T01:29:30.000Z,58.0,4022.110107421875,143,2.697000026702881,90
286,2020-05-21T01:29:39.000Z,58.0,4044.35009765625,141,2.687000036239624,89
287,2020-05-21T01:29:48.000Z,58.20000076293945,4064.52001953125,141,2.6029999256134033,90
288,2020-05-21T01:29:53.000Z,58.20000076293945,4077.159912109375,144,2.63100004196167,91
289,2020-05-21T01:29:58.000Z,58.0,4089.179931640625,147,2.61299991607666,90
290,2020-05-21T01:30:07.000Z,58.599998474121094,4110.81005859375,146,2.5940001010894775,87
291,2020-05-21T01:30:11.000Z,58.400001525878906,4119.91015625,143,2.556999921798706,87
292,2020-05-21T01:30:15.000Z,59.0,4128.919921875,140,2.5380001068115234,87
293,2020-05-21T01:30:18.000Z,59.20000076293945,4136.669921875,142,2.5290000438690186,85
294,2020-05-21T01:30:26.000Z,59.20000076293945,4159.5400390625,141,2.5290000438690186,85
295,2020-05-21T01:30:31.000Z,59.79999923706055,4174.43994140625,137,2.575000047683716,85
