I,Time,AltitudeM,DistanceM,HeartRate,Speed,RunCadence
172,2020-05-29T17:55:52.000Z,113.19999694824219,2804.090087890625,117,2.4070000648498535,86
173,2020-05-29T17:56:01.000Z,113.19999694824219,2825.25,115,2.3329999446868896,86
174,2020-05-29T17:56:10.000Z,113.19999694824219,2846.239990234375,116,2.3329999446868896,86
175,2020-05-29T17:56:19.000Z,113.19999694824219,2867.330078125,118,2.378999948501587,93
176,2020-05-29T17:56:28.000Z,113.19999694824219,2888.679931640625,118,2.322999954223633,87
177,2020-05-29T17:56:32.000Z,113.19999694824219,2898.010009765625,112,2.305000066757202,85
178,2020-05-29T17:56:37.000Z,113.19999694824219,2909.860107421875,109,2.434999942779541,90
179,2020-05-29T17:56:42.000Z,113.19999694824219,2921.969970703125,112,2.4260001182556152,85
180,2020-05-29T17:56:51.000Z,113.19999694824219,2943.1201171875,112,2.249000072479248,88
181,2020-05-29T17:57:00.000Z,113.19999694824219,2963.909912109375,113,2.3329999446868896,89
182,2020-05-29T17:57:09.000Z,113.19999694824219,2985.139892578125,112,2.3889999389648438,88
183,2020-05-29T17:57:16.000Z,113.19999694824219,3001.85009765625,113,2.434999942779541,90
184,2020-05-29T17:57:20.000Z,113.19999694824219,3011.52001953125,116,2.444999933242798,93
185,2020-05-29T17:57:29.000Z,113.19999694824219,3033.570068359375,117,2.369999885559082,88
186,2020-05-29T17:57:35.000Z,113.19999694824219,3048.27001953125,114,2.4170000553131104,90
187,2020-05-29T17:57:42.000Z,113.19999694824219,3065.219970703125,111,2.434999942779541,92
188,2020-05-29T17:57:51.000Z,113.19999694824219,3086.659912109375,113,2.3329999446868896,86
189,2020-05-29T17:58:00.000Z,113.19999694824219,3108.1201171875,113,2.3329999446868896,85
190,2020-05-29T17:58:09.000Z,113.19999694824219,3130.22998046875,113,2.500999927520752,88
191,2020-05-29T17:58:18.000Z,113.19999694824219,3152.679931640625,113,2.500999927520752,92
192,2020-05-29T17:58:27.000Z,113.19999694824219,3174.3701171875,113,2.4070000648498535,89
193,2020-05-29T17:58:36.000Z,113.19999694824219,3195.800048828125,113,2.313999891281128,80
194,2020-05-29T17:58:45.000Z,113.19999694824219,3216.75,113,2.4260001182556152,90
195,2020-05-29T17:58:54.000Z,113.19999694824219,3238.050048828125,112,2.369999885559082,92
196,2020-05-29T17:59:03.000Z,113.19999694824219,3258.239990234375,113,2.183000087738037,81
197,2020-05-29T17:59:12.000Z,113.19999694824219,3279.1201171875,113,2.546999931335449,92
198,2020-05-29T17:59:13.000Z,113.19999694824219,3281.6298828125,116,2.509999990463257,77
199,2020-05-29T17:59:23.000Z,113.19999694824219,3303.669921875,117,2.193000078201294,77
200,2020-05-29T17:59:32.000Z,113.19999694824219,3324.2900390625,116,2.4070000648498535,89
201,2020-05-29T17:59:41.000Z,113.19999694824219,3346.139892578125,116,2.3610000610351562,87
202,2020-05-29T17:59:50.000Z,113.19999694824219,3367.1298828125,113,2.1459999084472656,81
203,2020-05-29T17:59:59.000Z,113.19999694824219,3387.5400390625,112,2.4170000553131104,90
204,2020-05-29T18:00:07.000Z,113.19999694824219,3407.919921875,111,2.546999931335449,87
205,2020-05-29T18:00:16.000Z,113.19999694824219,3429.030029296875,111,2.3329999446868896,85
206,2020-05-29T18:00:25.000Z,113.19999694824219,3450.139892578125,111,2.3889999389648438,87
207,2020-05-29T18:00:34.000Z,113.19999694824219,3471.449951171875,112,2.4260001182556152,87
208,2020-05-29T18:00:53.000Z,113.19999694824219,3492.52001953125,112,1.4739999771118164,59
209,2020-05-29T18:01:06.000Z,113.19999694824219,3503.85009765625,107,2.434999942779541,89
210,2020-05-29T18:01:14.000Z,113.19999694824219,3523.929931640625,108,2.546999931335449,92
211,2020-05-29T18:01:22.000Z,113.19999694824219,3544.1201171875,107,2.4820001125335693,92
212,2020-05-29T18:01:25.000Z,113.19999694824219,3551.570068359375,112,2.4630000591278076,85
213,2020-05-29T18:01:27.000Z,113.19999694824219,3556.409912109375,116,2.4170000553131104,89
214,2020-05-29T18:01:30.000Z,113.19999694824219,3563.52001953125,113,2.305000066757202,83
215,2020-05-29T18:01:33.000Z,113.19999694824219,3570.260009765625,109,2.2669999599456787,88
216,2020-05-29T18:01:42.000Z,113.19999694824219,3591.489990234375,110,2.3329999446868896,90
217,2020-05-29T18:01:51.000Z,113.19999694824219,3612.89990234375,110,2.369999885559082,85
218,2020-05-29T18:02:00.000Z,113.19999694824219,3633.93994140625,112,2.3510000705718994,92
219,2020-05-29T18:02:09.000Z,113.19999694824219,3656.10009765625,113,2.556999921798706,93
220,2020-05-29T18:02:17.000Z,113.19999694824219,3675.860107421875,116,2.4170000553131104,87
