I,Time,AltitudeM,DistanceM,HeartRate,Speed,RunCadence,time,atemp,cad,hr,lat,lon
970,2020-05-17T20:35:49.000Z,76.4000015258789,10416.4599609375,159,1.38100004196167,0,2020-05-17T20:35:51.000Z,18,59,158,43.7199165858328342437744140625,-79.3686744756996631622314453125
971,2020-05-17T20:35:51.000Z,76.4000015258789,10419.7001953125,158,1.4279999732971191,59,2020-05-17T20:36:58.000Z,19,59,137,43.7198857404291629791259765625,-79.36865025199949741363525390625
972,2020-05-17T20:36:58.000Z,76.19999694824219,10420.26953125,137,0,59,2020-05-17T20:37:01.000Z,19,60,135,43.7198310904204845428466796875,-79.36863784678280353546142578125
973,2020-05-17T20:37:01.000Z,76.5999984741211,10424.2998046875,135,1.3530000448226929,60,2020-05-17T20:37:04.000Z,19,86,132,43.71978876180946826934814453125,-79.3686298839747905731201171875
974,2020-05-17T20:37:04.000Z,76.4000015258789,10430.4599609375,132,2.0899999141693115,86,2020-05-17T20:37:06.000Z,19,87,127,43.71977115981280803680419921875,-79.36862376518547534942626953125
975,2020-05-17T20:37:06.000Z,76.5999984741211,10435.2099609375,127,2.183000087738037,87,2020-05-17T20:37:07.000Z,19,87,133,43.7197534739971160888671875,-79.368621669709682464599609375
976,2020-05-17T20:37:07.000Z,76.5999984741211,10437.2001953125,133,2.183000087738037,87,2020-05-17T20:37:08.000Z,19,87,138,43.71973360888659954071044921875,-79.36861437745392322540283203125
977,2020-05-17T20:37:08.000Z,76.80000305175781,10439.169921875,138,2.0899999141693115,87,2020-05-17T20:37:09.000Z,19,87,142,43.71971189975738525390625,-79.3686057440936565399169921875
978,2020-05-17T20:37:09.000Z,76.80000305175781,10441.4501953125,142,2.0899999141693115,87,2020-05-17T20:37:10.000Z,19,88,146,43.71969119645655155181884765625,-79.368599541485309600830078125
979,2020-05-17T20:37:10.000Z,77,10443.9501953125,146,2.13700008392334,88,2020-05-17T20:37:11.000Z,19,88,152,43.7196714989840984344482421875,-79.36859258450567722320556640625
980,2020-05-17T20:37:11.000Z,77,10446.2998046875,152,2.183000087738037,88,2020-05-17T20:37:12.000Z,19,88,150,43.719643838703632354736328125,-79.36858403496444225311279296875
981,2020-05-17T20:37:12.000Z,77.19999694824219,10448.5595703125,150,2.2019999027252197,88,2020-05-17T20:37:13.000Z,19,87,145,43.71962112374603748321533203125,-79.36857749707996845245361328125
982,2020-05-17T20:37:13.000Z,77.19999694824219,10451.7197265625,145,2.2019999027252197,87,2020-05-17T20:37:14.000Z,19,87,141,43.719594888389110565185546875,-79.36857850290834903717041015625
983,2020-05-17T20:37:14.000Z,77.4000015258789,10454.2900390625,141,2.3329999446868896,87,2020-05-17T20:37:15.000Z,19,86,137,43.7195456027984619140625,-79.36857707798480987548828125
984,2020-05-17T20:37:15.000Z,77.19999694824219,10457.2099609375,137,2.3510000705718994,86,2020-05-17T20:37:17.000Z,19,87,141,43.7195241451263427734375,-79.368566684424877166748046875
985,2020-05-17T20:37:17.000Z,77.4000015258789,10462.6796875,141,2.4070000648498535,87,2020-05-17T20:37:18.000Z,19,87,145,43.7195005081593990325927734375,-79.36853609047830104827880859375
986,2020-05-17T20:37:18.000Z,77.5999984741211,10465.2001953125,145,2.4170000553131104,87,2020-05-17T20:37:19.000Z,19,87,148,43.7194767035543918609619140625,-79.3685160577297210693359375
987,2020-05-17T20:37:19.000Z,77.80000305175781,10468.7197265625,148,2.4260001182556152,87,2020-05-17T20:37:20.000Z,19,88,153,43.71944795362651348114013671875,-79.36850340105593204498291015625
988,2020-05-17T20:37:20.000Z,78,10471.8095703125,153,2.5190000534057617,88,2020-05-17T20:37:21.000Z,19,88,156,43.719418533146381378173828125,-79.36849082820117473602294921875
989,2020-05-17T20:37:21.000Z,78,10475.16015625,156,2.575000047683716,88,2020-05-17T20:37:22.000Z,19,89,160,43.7193868495523929595947265625,-79.368470795452594757080078125
990,2020-05-17T20:37:22.000Z,78,10478.5703125,160,2.61299991607666,89,2020-05-17T20:37:23.000Z,19,90,165,43.71935877017676830291748046875,-79.36845294199883937835693359375
991,2020-05-17T20:37:23.000Z,77.80000305175781,10482.419921875,165,2.677999973297119,90,2020-05-17T20:37:24.000Z,19,90,160,43.7193077243864536285400390625,-79.368424527347087860107421875
992,2020-05-17T20:37:24.000Z,77.5999984741211,10485.830078125,160,2.753000020980835,90,2020-05-17T20:37:26.000Z,19,90,164,43.7191285192966461181640625,-79.368327967822551727294921875
993,2020-05-17T20:37:26.000Z,77.4000015258789,10491.9296875,164,2.7990000247955322,90,2020-05-17T20:37:34.000Z,19,89,167,43.7190787307918071746826171875,-79.36830240301787853240966796875
994,2020-05-17T20:37:34.000Z,77,10513.33984375,167,2.7060000896453857,89,2020-05-17T20:37:36.000Z,18,88,163,43.7189774774014949798583984375,-79.36826250515878200531005859375
995,2020-05-17T20:37:36.000Z,77.4000015258789,10519.25,163,2.7149999141693115,88,2020-05-17T20:37:41.000Z,18,87,169,43.718963563442230224609375,-79.3682547099888324737548828125
996,2020-05-17T20:37:41.000Z,77.4000015258789,10531.1103515625,169,2.61299991607666,87,2020-05-17T20:37:42.000Z,18,87,169,43.71895576827228069305419921875,-79.36822277493774890899658203125
997,2020-05-17T20:37:42.000Z,77.4000015258789,10532.76953125,169,2.565999984741211,87,2020-05-17T20:37:44.000Z,18,85,167,43.71896817348897457122802734375,-79.36810978688299655914306640625
998,2020-05-17T20:37:44.000Z,77.4000015258789,10535.580078125,167,2.4630000591278076,85,2020-05-17T20:37:47.000Z,18,84,174,43.718965910375118255615234375,-79.36805999837815761566162109375
999,2020-05-17T20:37:47.000Z,77,10544.76953125,174,2.444999933242798,84,2020-05-17T20:37:48.000Z,18,85,177,43.71896264143288135528564453125,-79.367971904575824737548828125
1000,2020-05-17T20:37:48.000Z,76.80000305175781,10548.7900390625,177,2.4820001125335693,85,2020-05-17T20:37:50.000Z,18,87,174,43.71896716766059398651123046875,-79.36793141998350620269775390625
1001,2020-05-17T20:37:50.000Z,76.5999984741211,10555.900390625,174,2.8269999027252197,87,2020-05-17T20:37:51.000Z,18,87,169,43.7189714424312114715576171875,-79.367891438305377960205078125
1002,2020-05-17T20:37:51.000Z,76.5999984741211,10559.1904296875,169,2.865000009536743,87,2020-05-17T20:37:52.000Z,18,87,164,43.718976639211177825927734375,-79.3678500317037105560302734375
1003,2020-05-17T20:37:52.000Z,76.80000305175781,10562.4501953125,164,2.882999897003174,87,2020-05-17T20:37:53.000Z,18,87,164,43.71899432502686977386474609375,-79.36773343943059444427490234375
1004,2020-05-17T20:37:53.000Z,76.80000305175781,10565.830078125,164,2.882999897003174,87,2020-05-17T20:37:56.000Z,18,87,167,43.71902148239314556121826171875,-79.3676331080496311187744140625
1005,2020-05-17T20:37:56.000Z,76.80000305175781,10575.4296875,167,2.9110000133514404,87,2020-05-17T20:37:59.000Z,18,86,163,43.71902265585958957672119140625,-79.36760100536048412322998046875
1006,2020-05-17T20:37:59.000Z,76.4000015258789,10584.080078125,163,2.865000009536743,86,2020-05-17T20:38:00.000Z,18,85,163,43.719032965600490570068359375,-79.3675638735294342041015625
1007,2020-05-17T20:38:00.000Z,76.4000015258789,10586.669921875,163,2.8459999561309814,85,2020-05-17T20:38:01.000Z,18,85,166,43.7190411798655986785888671875,-79.367530345916748046875
1008,2020-05-17T20:38:01.000Z,76.19999694824219,10589.8603515625,166,2.8369998931884766,85,2020-05-17T20:38:02.000Z,18,85,169,43.7190453708171844482421875,-79.36749606393277645111083984375
1009,2020-05-17T20:38:02.000Z,76.19999694824219,10592.7001953125,169,2.8369998931884766,85,2020-05-17T20:38:03.000Z,18,85,169,43.7191032059490680694580078125,-79.36725600622594356536865234375
1010,2020-05-17T20:38:03.000Z,76.19999694824219,10595.5,169,2.8369998931884766,85,2020-05-17T20:38:10.000Z,18,87,172,43.7191682495176792144775390625,-79.36701091937720775604248046875
1011,2020-05-17T20:38:10.000Z,76.19999694824219,10616.0703125,172,2.8550000190734863,87,2020-05-17T20:38:17.000Z,18,89,170,43.71923857368528842926025390625,-79.36677538789808750152587890625
1012,2020-05-17T20:38:17.000Z,76,10637.1298828125,170,2.9210000038146973,89,2020-05-17T20:38:24.000Z,18,88,169,43.7192785553634166717529296875,-79.36653055250644683837890625
1013,2020-05-17T20:38:24.000Z,75.5999984741211,10657.669921875,169,2.938999891281128,88,2020-05-17T20:38:31.000Z,18,86,169,43.71925483457744121551513671875,-79.36638361774384975433349609375
1014,2020-05-17T20:38:31.000Z,75.5999984741211,10678.2001953125,169,2.930000066757202,86,2020-05-17T20:38:35.000Z,18,86,165,43.71926874853670597076416015625,-79.366133250296115875244140625
1015,2020-05-17T20:38:35.000Z,75.5999984741211,10690.3701171875,165,2.930000066757202,86,2020-05-17T20:38:43.000Z,18,86,166,43.7193026952445507049560546875,-79.36589679680764675140380859375
1016,2020-05-17T20:38:43.000Z,75.5999984741211,10711.1298828125,166,2.8929998874664307,86,2020-05-17T20:38:51.000Z,18,85,165,43.71913262642920017242431640625,-79.365776516497135162353515625
1017,2020-05-17T20:38:51.000Z,76,10730.7998046875,165,2.818000078201294,85,2020-05-17T20:38:59.000Z,18,82,164,43.718963228166103363037109375,-79.36566780321300029754638671875
1018,2020-05-17T20:38:59.000Z,76,10752.33984375,164,2.743000030517578,82,2020-05-17T20:39:06.000Z,18,87,166,43.71891268528997898101806640625,-79.3656112253665924072265625
1019,2020-05-17T20:39:06.000Z,76,10773.1103515625,166,2.7709999084472656,87,2020-05-17T20:39:09.000Z,18,87,169,43.71873783878982067108154296875,-79.3655108101665973663330078125
1020,2020-05-17T20:39:09.000Z,76,10780.169921875,169,2.7249999046325684,87,2020-05-17T20:39:17.000Z,18,85,167,43.71854673139750957489013671875,-79.3654628656804561614990234375
1021,2020-05-17T20:39:17.000Z,75.5999984741211,10801.0595703125,167,2.6029999256134033,85,2020-05-17T20:39:25.000Z,18,87,165,43.718366436660289764404296875,-79.3653800524771213531494140625
1022,2020-05-17T20:39:25.000Z,75.5999984741211,10822.6904296875,165,2.621999979019165,87,2020-05-17T20:39:33.000Z,18,86,165,43.7181989662349224090576171875,-79.36524669639766216278076171875
1023,2020-05-17T20:39:33.000Z,76.19999694824219,10843.8798828125,165,2.6029999256134033,86,2020-05-17T20:39:41.000Z,18,83,164,43.71801129542291164398193359375,-79.36515801586210727691650390625
1024,2020-05-17T20:39:41.000Z,75.80000305175781,10865.4501953125,164,2.5940001010894775,83,2020-05-17T20:39:49.000Z,18,87,164,43.717988245189189910888671875,-79.365145862102508544921875
1025,2020-05-17T20:39:49.000Z,75.4000015258789,10887.6796875,164,2.63100004196167,87,2020-05-17T20:39:50.000Z,18,85,165,43.717836700379848480224609375,-79.36498115770518779754638671875
1026,2020-05-17T20:39:50.000Z,75,10890.419921875,165,2.63100004196167,85,2020-05-17T20:39:58.000Z,18,88,165,43.71769823133945465087890625,-79.36480228789150714874267578125
1027,2020-05-17T20:39:58.000Z,74.5999984741211,10912.009765625,165,2.621999979019165,88,2020-05-17T20:40:05.000Z,18,85,162,43.7175629474222660064697265625,-79.3646256811916828155517578125
1028,2020-05-17T20:40:05.000Z,75.4000015258789,10933.1396484375,162,2.7149999141693115,85,2020-05-17T20:40:14.000Z,18,86,163,43.71742665767669677734375,-79.3644540198147296905517578125
1029,2020-05-17T20:40:14.000Z,75.4000015258789,10953.91015625,163,2.61299991607666,86,2020-05-17T20:40:24.000Z,18,86,163,43.71733755804598331451416015625,-79.36422058381140232086181640625
1030,2020-05-17T20:40:24.000Z,74.5999984741211,10974.4404296875,163,2.4260001182556152,86,2020-05-17T20:40:32.000Z,18,86,161,43.71731190942227840423583984375,-79.36416174285113811492919921875
1031,2020-05-17T20:40:32.000Z,74.4000015258789,10994.9599609375,161,2.313999891281128,86,2020-05-17T20:40:34.000Z,18,87,159,43.71722079813480377197265625,-79.3639323301613330841064453125
1032,2020-05-17T20:40:34.000Z,74.80000305175781,11000.490234375,159,2.3329999446868896,87,2020-05-17T20:40:42.000Z,18,87,160,43.71718701906502246856689453125,-79.3638015724718570709228515625
1033,2020-05-17T20:40:42.000Z,74.80000305175781,11021.8095703125,160,2.3980000019073486,87,2020-05-17T20:40:48.000Z,18,86,162,43.71716807596385478973388671875,-79.36374281533062458038330078125
1034,2020-05-17T20:40:48.000Z,74.80000305175781,11033.01953125,162,2.2209999561309814,86,2020-05-17T20:40:51.000Z,18,84,162,43.71711216866970062255859375,-79.3635283224284648895263671875
1035,2020-05-17T20:40:51.000Z,74.4000015258789,11038.2197265625,162,1.9589999914169312,84,2020-05-17T20:40:57.000Z,18,84,163,43.7170945666730403900146484375,-79.36346051283180713653564453125
1036,2020-05-17T20:40:57.000Z,74.5999984741211,11056.4697265625,163,2.062000036239624,84,2020-05-17T20:41:00.000Z,18,84,166,43.71709347702562808990478515625,-79.3632916174829006195068359375
1037,2020-05-17T20:41:00.000Z,74,11062.259765625,166,2.062000036239624,84,2020-05-17T20:41:06.000Z,18,86,167,43.71708610095083713531494140625,-79.3631749413907527923583984375
1038,2020-05-17T20:41:06.000Z,73.19999694824219,11075.7001953125,167,2.118000030517578,86,2020-05-17T20:41:10.000Z,18,83,168,43.71705726720392704010009765625,-79.36292566359043121337890625
1039,2020-05-17T20:41:10.000Z,72.80000305175781,11085.1103515625,168,2.118000030517578,83,2020-05-17T20:41:16.000Z,18,86,167,43.71704670600593090057373046875,-79.36272919178009033203125
1040,2020-05-17T20:41:16.000Z,72,11105.4404296875,167,2.5380001068115234,86,2020-05-17T20:41:21.000Z,18,87,164,43.7170429341495037078857421875,-79.3624497391283512115478515625
1041,2020-05-17T20:41:21.000Z,72,11121.3203125,164,2.6589999198913574,87,2020-05-17T20:41:28.000Z,18,88,163,43.71705114841461181640625,-79.3622914887964725494384765625
1042,2020-05-17T20:41:28.000Z,72.19999694824219,11143.8203125,163,2.7899999618530273,88,2020-05-17T20:41:32.000Z,18,91,164,43.71706129051744937896728515625,-79.36220473609864711761474609375
1043,2020-05-17T20:41:32.000Z,71.80000305175781,11156.58984375,164,2.8269999027252197,91,2020-05-17T20:41:35.000Z,18,92,167,43.7170684151351451873779296875,-79.36215427704155445098876953125
1044,2020-05-17T20:41:35.000Z,71.5999984741211,11163.7001953125,167,2.743000030517578,92,2020-05-17T20:41:37.000Z,18,92,170,43.71707570739090442657470703125,-79.3621087633073329925537109375
1045,2020-05-17T20:41:37.000Z,71.4000015258789,11167.849609375,170,2.7149999141693115,92,2020-05-17T20:41:39.000Z,18,90,173,43.71710923500359058380126953125,-79.36199334450066089630126953125
1046,2020-05-17T20:41:39.000Z,71.19999694824219,11171.6103515625,173,2.6500000953674316,90,2020-05-17T20:41:43.000Z,18,92,177,43.7171096540987491607666015625,-79.36196551658213138580322265625
1047,2020-05-17T20:41:43.000Z,71,11181.5302734375,177,2.5940001010894775,92,2020-05-17T20:41:44.000Z,18,92,174,43.7171475403010845184326171875,-79.36173920519649982452392578125
1048,2020-05-17T20:41:44.000Z,71,11183.76953125,174,2.5940001010894775,92,2020-05-17T20:41:51.000Z,18,93,171,43.71715768240392208099365234375,-79.36170198954641819000244140625
1049,2020-05-17T20:41:51.000Z,71,11202.5703125,171,2.6410000324249268,93,2020-05-17T20:41:52.000Z,18,93,164,43.71716388501226902008056640625,-79.36166192404925823211669921875
1050,2020-05-17T20:41:52.000Z,71.19999694824219,11205.759765625,164,2.6500000953674316,93,2020-05-17T20:41:53.000Z,18,93,161,43.71718048118054866790771484375,-79.361635856330394744873046875
1051,2020-05-17T20:41:53.000Z,71,11209.0595703125,161,2.677999973297119,93,2020-05-17T20:41:54.000Z,18,93,156,43.71718936599791049957275390625,-79.3616048432886600494384765625
1052,2020-05-17T20:41:54.000Z,71.19999694824219,11211.76953125,156,2.697000026702881,93,2020-05-17T20:41:55.000Z,18,93,156,43.71726329438388347625732421875,-79.3613768555223941802978515625
1053,2020-05-17T20:41:55.000Z,71.19999694824219,11214.4599609375,156,2.697000026702881,93,2020-05-17T20:42:02.000Z,18,90,158,43.717300258576869964599609375,-79.3611039407551288604736328125
1054,2020-05-17T20:42:02.000Z,71.19999694824219,11234.51953125,158,2.753000020980835,90,2020-05-17T20:42:09.000Z,18,90,158,43.7173824012279510498046875,-79.36085860244929790496826171875
1055,2020-05-17T20:42:09.000Z,71,11256.8896484375,158,2.818000078201294,90,2020-05-17T20:42:17.000Z,18,91,160,43.717495389282703399658203125,-79.3607260845601558685302734375
1056,2020-05-17T20:42:17.000Z,70.80000305175781,11278.8095703125,160,2.7990000247955322,91,2020-05-17T20:42:23.000Z,18,90,161,43.717636875808238983154296875,-79.3605386652052402496337890625
1057,2020-05-17T20:42:23.000Z,70.80000305175781,11294.1796875,161,2.7339999675750732,90,2020-05-17T20:42:32.000Z,18,89,162,43.71777643449604511260986328125,-79.3603592924773693084716796875
1058,2020-05-17T20:42:32.000Z,71,11316.009765625,162,2.6589999198913574,89,2020-05-17T20:42:40.000Z,18,90,160,43.71789260767400264739990234375,-79.360166676342487335205078125
1059,2020-05-17T20:42:40.000Z,70.80000305175781,11336.599609375,160,2.621999979019165,90,2020-05-17T20:42:47.000Z,18,86,160,43.71796921826899051666259765625,-79.36003214679658412933349609375
1060,2020-05-17T20:42:47.000Z,70.19999694824219,11356.759765625,160,2.6589999198913574,86,2020-05-17T20:42:53.000Z,18,85,161,43.71804918162524700164794921875,-79.35977666638791561126708984375
1061,2020-05-17T20:42:53.000Z,70.19999694824219,11370.6298828125,161,2.6029999256134033,85,2020-05-17T20:43:01.000Z,18,88,161,43.718123696744441986083984375,-79.3597417138516902923583984375
1062,2020-05-17T20:43:01.000Z,70.80000305175781,11392.26953125,161,2.575000047683716,88,2020-05-17T20:43:06.000Z,18,82,162,43.71814641170203685760498046875,-79.359666444361209869384765625
1063,2020-05-17T20:43:06.000Z,70.5999984741211,11400.73046875,162,2.500999927520752,82,2020-05-17T20:43:11.000Z,18,81,162,43.718186058104038238525390625,-79.3595992214977741241455078125
1064,2020-05-17T20:43:11.000Z,69.5999984741211,11407.400390625,162,2.2860000133514404,81,2020-05-17T20:43:15.000Z,18,82,161,43.71825956739485263824462890625,-79.3595244549214839935302734375
1065,2020-05-17T20:43:15.000Z,68.5999984741211,11414.08984375,161,2.127000093460083,82,2020-05-17T20:43:19.000Z,18,85,162,43.718318156898021697998046875,-79.3594687990844249725341796875
1066,2020-05-17T20:43:19.000Z,68,11423.8798828125,162,2.2109999656677246,85,2020-05-17T20:43:22.000Z,18,87,166,43.71835227124392986297607421875,-79.3594389595091342926025390625
1067,2020-05-17T20:43:22.000Z,67.80000305175781,11431.76953125,166,2.2669999599456787,87,2020-05-17T20:43:24.000Z,18,86,169,43.7184266187250614166259765625,-79.35930560342967510223388671875
1068,2020-05-17T20:43:24.000Z,67.5999984741211,11436.1298828125,169,2.2860000133514404,86,2020-05-17T20:43:31.000Z,18,85,170,43.7185094319283962249755859375,-79.35916520655155181884765625
1069,2020-05-17T20:43:31.000Z,66.4000015258789,11449.1396484375,170,2.127000093460083,85,2020-05-17T20:43:37.000Z,18,88,170,43.7186113558709621429443359375,-79.3590486980974674224853515625
1070,2020-05-17T20:43:37.000Z,65.4000015258789,11463.490234375,170,2.183000087738037,88,2020-05-17T20:43:44.000Z,18,87,171,43.7186831049621105194091796875,-79.3589819781482219696044921875
1071,2020-05-17T20:43:44.000Z,64.4000015258789,11478.08984375,171,2.071000099182129,87,2020-05-17T20:43:48.000Z,18,86,171,43.7188544310629367828369140625,-79.35890276916325092315673828125
1072,2020-05-17T20:43:48.000Z,63.400001525878906,11487.7197265625,171,2.0899999141693115,86,2020-05-17T20:43:54.000Z,18,87,173,43.7188933230936527252197265625,-79.3588844127953052520751953125
1073,2020-05-17T20:43:54.000Z,62.400001525878906,11507.7802734375,173,2.2669999599456787,87,2020-05-17T20:43:56.000Z,18,87,173,43.71905232779681682586669921875,-79.35882682912051677703857421875
1074,2020-05-17T20:43:56.000Z,62.20000076293945,11512.3798828125,173,2.2669999599456787,87,2020-05-17T20:44:03.000Z,18,87,171,43.7191377393901348114013671875,-79.35875139199197292327880859375
1075,2020-05-17T20:44:03.000Z,61.20000076293945,11530.5,171,2.313999891281128,87,2020-05-17T20:44:08.000Z,18,87,169,43.71921912766993045806884765625,-79.35866422019898891448974609375
1076,2020-05-17T20:44:08.000Z,60.20000076293945,11541.400390625,169,2.305000066757202,87,2020-05-17T20:44:13.000Z,18,85,167,43.71925131417810916900634765625,-79.3586403317749500274658203125
1077,2020-05-17T20:44:13.000Z,59.400001525878906,11552.2900390625,167,2.257999897003174,85,2020-05-17T20:44:15.000Z,18,86,167,43.71929540298879146575927734375,-79.35857805423438549041748046875
1078,2020-05-17T20:44:15.000Z,59,11555.4697265625,167,2.249000072479248,86,2020-05-17T20:44:18.000Z,18,86,167,43.719345442950725555419921875,-79.35843958519399166107177734375
1079,2020-05-17T20:44:18.000Z,58,11562.0498046875,167,2.239000082015991,86,2020-05-17T20:44:23.000Z,18,85,165,43.71939799748361110687255859375,-79.3583526648581027984619140625
1080,2020-05-17T20:44:23.000Z,56.79999923706055,11574.2900390625,165,2.2950000762939453,85,2020-05-17T20:44:27.000Z,18,88,165,43.7194391526281833648681640625,-79.358244873583316802978515625
1081,2020-05-17T20:44:27.000Z,55.79999923706055,11581.8203125,165,2.313999891281128,88,2020-05-17T20:44:31.000Z,18,86,166,43.71944971382617950439453125,-79.35818980447947978973388671875
1082,2020-05-17T20:44:31.000Z,55,11591.509765625,166,2.313999891281128,86,2020-05-17T20:44:33.000Z,18,87,168,43.7194341234862804412841796875,-79.3581104278564453125
1083,2020-05-17T20:44:33.000Z,54.599998474121094,11596.0400390625,168,2.305000066757202,87,2020-05-17T20:44:36.000Z,18,89,171,43.7194277532398700714111328125,-79.3580747209489345550537109375
1084,2020-05-17T20:44:36.000Z,54,11602.5595703125,171,2.305000066757202,89,2020-05-17T20:44:38.000Z,18,88,172,43.71927671134471893310546875,-79.357880093157291412353515625
1085,2020-05-17T20:44:38.000Z,53.400001525878906,11605.0703125,172,2.2769999504089355,88,2020-05-17T20:44:48.000Z,18,85,171,43.71909943409264087677001953125,-79.357758723199367523193359375
1086,2020-05-17T20:44:48.000Z,53.400001525878906,11627.009765625,171,2.3420000076293945,85,2020-05-17T20:44:55.000Z,18,86,173,43.7189447879791259765625,-79.3576472438871860504150390625
1087,2020-05-17T20:44:55.000Z,53.20000076293945,11648.2197265625,173,2.5850000381469727,86,2020-05-17T20:45:04.000Z,18,84,170,43.718850575387477874755859375,-79.35753216035664081573486328125
1088,2020-05-17T20:45:04.000Z,53.599998474121094,11667.48046875,170,2.3610000610351562,84,2020-05-17T20:45:12.000Z,18,85,167,43.71880321763455867767333984375,-79.35746711678802967071533203125
1089,2020-05-17T20:45:12.000Z,53.599998474121094,11680.6103515625,167,2.1649999618530273,85,2020-05-17T20:45:15.000Z,18,84,170,43.7187531776726245880126953125,-79.35737910680472850799560546875
1090,2020-05-17T20:45:15.000Z,54,11688.009765625,170,2.1649999618530273,84,2020-05-17T20:45:19.000Z,18,85,170,43.71863926760852336883544921875,-79.3572315014898777008056640625
1091,2020-05-17T20:45:19.000Z,54.599998474121094,11696.650390625,170,2.127000093460083,85,2020-05-17T20:45:26.000Z,18,84,167,43.7185724638402462005615234375,-79.35696671716868877410888671875
1092,2020-05-17T20:45:26.000Z,54.400001525878906,11713.98046875,167,2.2209999561309814,84,2020-05-17T20:45:35.000Z,18,83,168,43.71854941360652446746826171875,-79.3567158468067646026611328125
1093,2020-05-17T20:45:35.000Z,54.20000076293945,11736.5498046875,168,2.2109999656677246,83,2020-05-17T20:45:43.000Z,18,87,167,43.7185142934322357177734375,-79.3566266633570194244384765625
1094,2020-05-17T20:45:43.000Z,53.79999923706055,11756.8798828125,167,2.2300000190734863,87,2020-05-17T20:45:48.000Z,18,82,166,43.71851018629968166351318359375,-79.356568492949008941650390625
1095,2020-05-17T20:45:48.000Z,53.400001525878906,11764.4501953125,166,1.8569999933242798,82,2020-05-17T20:45:51.000Z,18,83,167,43.7185406126081943511962890625,-79.35631443746387958526611328125
1096,2020-05-17T20:45:51.000Z,52.79999923706055,11768.4296875,167,1.5959999561309814,83,2020-05-17T20:46:00.000Z,18,84,168,43.71856533922255039215087890625,-79.35618837364017963409423828125
1097,2020-05-17T20:46:00.000Z,53.20000076293945,11789.330078125,168,1.902999997138977,84,2020-05-17T20:46:04.000Z,18,83,171,43.718577325344085693359375,-79.35610639862716197967529296875
1098,2020-05-17T20:46:04.000Z,53.79999923706055,11799.6796875,171,2.0429999828338623,83,2020-05-17T20:46:07.000Z,18,83,171,43.71864102780818939208984375,-79.3559968471527099609375
1099,2020-05-17T20:46:07.000Z,54.400001525878906,11806.41015625,171,2.062000036239624,83,2020-05-17T20:46:12.000Z,18,81,168,43.7186832726001739501953125,-79.35592166148126125335693359375
1100,2020-05-17T20:46:12.000Z,55.20000076293945,11817.41015625,168,2.0899999141693115,81,2020-05-17T20:46:16.000Z,18,82,166,43.71872677467763423919677734375,-79.35573524795472621917724609375
1101,2020-05-17T20:46:16.000Z,55.20000076293945,11824.83984375,166,1.9589999914169312,82,2020-05-17T20:46:23.000Z,18,88,169,43.7187592126429080963134765625,-79.355637095868587493896484375
1102,2020-05-17T20:46:23.000Z,54.400001525878906,11840.330078125,169,2.062000036239624,88,2020-05-17T20:46:27.000Z,18,88,170,43.7187692709267139434814453125,-79.355614297091960906982421875
1103,2020-05-17T20:46:27.000Z,54,11848.830078125,170,2.1089999675750732,88,2020-05-17T20:46:28.000Z,18,88,169,43.71882970444858074188232421875,-79.35547390021383762359619140625
1104,2020-05-17T20:46:28.000Z,54,11850.9501953125,169,2.0899999141693115,88,2020-05-17T20:47:29.000Z,19,0,142,43.7188651598989963531494140625,-79.35543148778378963470458984375
1105,2020-05-17T20:47:29.000Z,54.400001525878906,11851.1298828125,142,0,0,2020-05-17T20:47:33.000Z,19,0,140,43.7189228273928165435791015625,-79.35524306260049343109130859375
1106,2020-05-17T20:47:33.000Z,54.20000076293945,11856.4501953125,140,1.2410000562667847,0,2020-05-17T20:47:41.000Z,19,88,136,43.7189654074609279632568359375,-79.3551635183393955230712890625
1107,2020-05-17T20:47:41.000Z,53.79999923706055,11872.8701171875,136,1.809999942779541,88,2020-05-17T20:47:45.000Z,19,87,139,43.71897286735475063323974609375,-79.3551407195627689361572265625
1108,2020-05-17T20:47:45.000Z,53.79999923706055,11880.66015625,139,1.996999979019165,87,2020-05-17T20:47:46.000Z,19,86,145,43.71897839941084384918212890625,-79.3551115505397319793701171875
1109,2020-05-17T20:47:46.000Z,53.599998474121094,11882.5,145,1.8289999961853027,86,2020-05-17T20:47:47.000Z,19,86,150,43.71898342855274677276611328125,-79.35508296824991703033447265625
1110,2020-05-17T20:47:47.000Z,53.400001525878906,11884.83984375,150,1.8289999961853027,86,2020-05-17T20:47:48.000Z,19,85,153,43.7189885415136814117431640625,-79.355061762034893035888671875
1111,2020-05-17T20:47:48.000Z,53.20000076293945,11887.150390625,153,1.8940000534057617,85,2020-05-17T20:47:49.000Z,19,85,157,43.7189922295510768890380859375,-79.355046339333057403564453125
1112,2020-05-17T20:47:49.000Z,53,11888.759765625,157,1.9129999876022339,85,2020-05-17T20:47:50.000Z,19,85,157,43.71899667195975780487060546875,-79.3550205230712890625
1113,2020-05-17T20:47:50.000Z,52.79999923706055,11890.009765625,157,1.9129999876022339,85,2020-05-17T20:47:51.000Z,19,85,161,43.7190024554729461669921875,-79.35498909093439579010009765625
1114,2020-05-17T20:47:51.000Z,52.20000076293945,11892,161,1.9129999876022339,85,2020-05-17T20:47:52.000Z,19,96,159,43.71903522871434688568115234375,-79.354920946061611175537109375
