I,time,atemp,cad,hr,lat,lon
261,2020-07-06T18:32:06.000Z,28.0,85,149,43.72398491017520427703857421875,-79.3514121137559413909912109375
262,2020-07-06T18:32:15.000Z,28.0,86,151,43.72406101785600185394287109375,-79.35140951536595821380615234375
263,2020-07-06T18:32:19.000Z,28.0,87,154,43.72418892569839954376220703125,-79.351447485387325286865234375
264,2020-07-06T18:32:25.000Z,28.0,86,158,43.72433359734714031219482421875,-79.351533316075801849365234375
265,2020-07-06T18:32:34.000Z,28.0,83,155,43.7243519537150859832763671875,-79.351542703807353973388671875
266,2020-07-06T18:32:35.000Z,28.0,83,153,43.7243925221264362335205078125,-79.351559467613697052001953125
267,2020-07-06T18:32:37.000Z,28.0,82,151,43.724453710019588470458984375,-79.35158922336995601654052734375
268,2020-07-06T18:32:40.000Z,28.0,83,150,43.72449972666800022125244140625,-79.3515810929238796234130859375
269,2020-07-06T18:32:42.000Z,28.0,82,150,43.7246734835207462310791015625,-79.35152200050652027130126953125
270,2020-07-06T18:32:50.000Z,28.0,85,153,43.7246972881257534027099609375,-79.35150708071887493133544921875
271,2020-07-06T18:32:51.000Z,28.0,86,156,43.7247767485678195953369140625,-79.35148059390485286712646484375
272,2020-07-06T18:32:54.000Z,28.0,87,159,43.72496425174176692962646484375,-79.351485036313533782958984375
273,2020-07-06T18:33:03.000Z,28.0,83,157,43.7249779142439365386962890625,-79.35148813761770725250244140625
274,2020-07-06T18:33:04.000Z,28.0,87,157,43.7250883877277374267578125,-79.3515934981405735015869140625
275,2020-07-06T18:33:12.000Z,28.0,84,154,43.72510070912539958953857421875,-79.35164487920701503753662109375
276,2020-07-06T18:33:13.000Z,28.0,84,152,43.725213445723056793212890625,-79.3518580310046672821044921875
277,2020-07-06T18:33:21.000Z,28.0,84,150,43.72532685287296772003173828125,-79.35205056332051753997802734375
278,2020-07-06T18:33:29.000Z,28.0,84,150,43.72534981928765773773193359375,-79.35219976119697093963623046875
279,2020-07-06T18:33:34.000Z,28.0,85,150,43.72536172159016132354736328125,-79.3522228114306926727294921875
280,2020-07-06T18:33:35.000Z,28.0,83,149,43.7254050560295581817626953125,-79.35232884250581264495849609375
281,2020-07-06T18:33:39.000Z,28.0,82,149,43.72541234828531742095947265625,-79.35235734097659587860107421875
282,2020-07-06T18:33:40.000Z,28.0,82,148,43.72541536577045917510986328125,-79.35237108729779720306396484375
283,2020-07-06T18:33:41.000Z,28.0,0,148,43.72543179430067539215087890625,-79.35243445448577404022216796875
284,2020-07-06T18:33:44.000Z,28.0,77,148,43.72546062804758548736572265625,-79.3525356240570545196533203125
285,2020-07-06T18:33:47.000Z,28.0,86,155,43.7254731170833110809326171875,-79.3525634519755840301513671875
286,2020-07-06T18:33:48.000Z,28.0,86,159,43.7254898808896541595458984375,-79.352582059800624847412109375
287,2020-07-06T18:33:49.000Z,28.0,87,159,43.72552600689232349395751953125,-79.35261818580329418182373046875
288,2020-07-06T18:33:51.000Z,28.0,87,155,43.72557411901652812957763671875,-79.352684654295444488525390625
289,2020-07-06T18:33:54.000Z,28.0,88,151,43.72560278512537479400634765625,-79.352731592953205108642578125
290,2020-07-06T18:33:56.000Z,28.0,89,155,43.7256903760135173797607421875,-79.3529647774994373321533203125
291,2020-07-06T18:34:05.000Z,28.0,84,157,43.72572566382586956024169921875,-79.3532316572964191436767578125
292,2020-07-06T18:34:12.000Z,28.0,85,158,43.72582289390265941619873046875,-79.353489987552165985107421875
293,2020-07-06T18:34:21.000Z,28.0,84,158,43.72597058303654193878173828125,-79.35371537692844867706298828125
294,2020-07-06T18:34:32.000Z,29.0,85,158,43.72603260912001132965087890625,-79.35380925424396991729736328125
295,2020-07-06T18:34:35.000Z,29.0,87,153,43.72605943121016025543212890625,-79.353828616440296173095703125
296,2020-07-06T18:34:36.000Z,29.0,87,153,43.72610955499112606048583984375,-79.35391335748136043548583984375
297,2020-07-06T18:34:40.000Z,29.0,87,149,43.72625959105789661407470703125,-79.354105889797210693359375
298,2020-07-06T18:34:50.000Z,28.0,85,151,43.7263740040361881256103515625,-79.35414453037083148956298828125
299,2020-07-06T18:34:55.000Z,28.0,84,152,43.72648112475872039794921875,-79.354135729372501373291015625
300,2020-07-06T18:34:59.000Z,28.0,84,151,43.72662973590195178985595703125,-79.35418903827667236328125
301,2020-07-06T18:35:05.000Z,28.0,83,151,43.7266918458044528961181640625,-79.354275204241275787353515625
302,2020-07-06T18:35:08.000Z,28.0,83,152,43.7267200089991092681884765625,-79.354354329407215118408203125
303,2020-07-06T18:35:11.000Z,28.0,81,151,43.7267270497977733612060546875,-79.35461894609034061431884765625
304,2020-07-06T18:35:21.000Z,28.0,88,153,43.7267481721937656402587890625,-79.35485531575977802276611328125
305,2020-07-06T18:35:27.000Z,28.0,89,150,43.7267478369176387786865234375,-79.354986660182476043701171875
306,2020-07-06T18:35:30.000Z,28.0,88,149,43.72671958990395069122314453125,-79.35526435263454914093017578125
307,2020-07-06T18:35:37.000Z,29.0,90,148,43.72671439312398433685302734375,-79.3553328327834606170654296875
308,2020-07-06T18:35:39.000Z,29.0,87,152,43.7267017364501953125,-79.35543961822986602783203125
309,2020-07-06T18:35:42.000Z,29.0,86,155,43.7266848050057888031005859375,-79.35556626878678798675537109375
310,2020-07-06T18:35:46.000Z,29.0,86,151,43.726679943501949310302734375,-79.3556329049170017242431640625
311,2020-07-06T18:35:48.000Z,29.0,86,154,43.72665924020111560821533203125,-79.3558292090892791748046875
312,2020-07-06T18:35:54.000Z,29.0,86,155,43.72662018053233623504638671875,-79.35609248466789722442626953125
313,2020-07-06T18:36:02.000Z,29.0,87,156,43.72660056687891483306884765625,-79.35636003501713275909423828125
314,2020-07-06T18:36:10.000Z,29.0,87,155,43.72656938619911670684814453125,-79.356612078845500946044921875
315,2020-07-06T18:36:18.000Z,29.0,85,154,43.72651322744786739349365234375,-79.35685188509523868560791015625
316,2020-07-06T18:36:26.000Z,29.0,86,152,43.72650836594402790069580078125,-79.35712337493896484375
317,2020-07-06T18:36:35.000Z,30.0,86,150,43.72646863572299480438232421875,-79.35725723393261432647705078125
318,2020-07-06T18:36:40.000Z,30.0,83,153,43.72642555274069309234619140625,-79.357403330504894256591796875
319,2020-07-06T18:36:45.000Z,30.0,87,152,43.72643628157675266265869140625,-79.357516653835773468017578125
320,2020-07-06T18:36:49.000Z,30.0,86,153,43.72635631822049617767333984375,-79.35773181729018688201904296875
321,2020-07-06T18:36:56.000Z,30.0,90,152,43.7263476848602294921875,-79.357766099274158477783203125
322,2020-07-06T18:36:57.000Z,30.0,91,152,43.72629337012767791748046875,-79.3580019660294055938720703125
323,2020-07-06T18:37:04.000Z,30.0,87,154,43.72628507204353809356689453125,-79.3580344878137111663818359375
324,2020-07-06T18:37:05.000Z,30.0,87,150,43.72622639872133731842041015625,-79.35828602872788906097412109375
325,2020-07-06T18:37:13.000Z,30.0,86,152,43.72621424496173858642578125,-79.35834872536361217498779296875
326,2020-07-06T18:37:15.000Z,30.0,85,153,43.726203851401805877685546875,-79.358376972377300262451171875
327,2020-07-06T18:37:16.000Z,31.0,85,159,43.72619907371699810028076171875,-79.35840890742838382720947265625
328,2020-07-06T18:37:17.000Z,31.0,86,159,43.726146183907985687255859375,-79.35865449719130992889404296875
329,2020-07-06T18:37:25.000Z,31.0,85,160,43.72608927078545093536376953125,-79.35891500674188137054443359375
330,2020-07-06T18:37:36.000Z,31.0,86,158,43.72602741234004497528076171875,-79.3591519631445407867431640625
331,2020-07-06T18:37:43.000Z,31.0,87,159,43.726028837263584136962890625,-79.359180629253387451171875
332,2020-07-06T18:37:44.000Z,31.0,87,159,43.7259870953857898712158203125,-79.35940752737224102020263671875
333,2020-07-06T18:37:50.000Z,31.0,86,155,43.7259386479854583740234375,-79.359650351107120513916015625
334,2020-07-06T18:37:57.000Z,31.0,85,154,43.72589774429798126220703125,-79.35987540520727634429931640625
335,2020-07-06T18:38:04.000Z,31.0,85,153,43.72585373930633068084716796875,-79.36012409627437591552734375
336,2020-07-06T18:38:11.000Z,31.0,87,156,43.725843764841556549072265625,-79.3602342344820499420166015625
337,2020-07-06T18:38:15.000Z,31.0,86,155,43.7258228100836277008056640625,-79.36034780927002429962158203125
338,2020-07-06T18:38:20.000Z,31.0,91,154,43.72579573653638362884521484375,-79.360595829784870147705078125
339,2020-07-06T18:38:26.000Z,31.0,86,152,43.7257443554699420928955078125,-79.36080403625965118408203125
340,2020-07-06T18:38:31.000Z,31.0,87,153,43.72566170990467071533203125,-79.36105356551706790924072265625
341,2020-07-06T18:38:38.000Z,32.0,87,153,43.72564603574573993682861328125,-79.36111089773476123809814453125
342,2020-07-06T18:38:40.000Z,32.0,87,153,43.72560144402086734771728515625,-79.3613678030669689178466796875
343,2020-07-06T18:38:48.000Z,32.0,86,150,43.7255981750786304473876953125,-79.361405186355113983154296875
344,2020-07-06T18:38:50.000Z,32.0,83,148,43.72553070075809955596923828125,-79.36156720854341983795166015625
345,2020-07-06T18:38:56.000Z,32.0,83,147,43.7254370748996734619140625,-79.36182168312370777130126953125
346,2020-07-06T18:39:04.000Z,32.0,83,145,43.72536172159016132354736328125,-79.36205117963254451751708984375
347,2020-07-06T18:39:10.000Z,32.0,85,143,43.72531914152204990386962890625,-79.3622817657887935638427734375
348,2020-07-06T18:39:18.000Z,32.0,85,148,43.72532241046428680419921875,-79.36229727230966091156005859375
349,2020-07-06T18:39:19.000Z,32.0,84,148,43.72534395195543766021728515625,-79.36235703527927398681640625
350,2020-07-06T18:39:22.000Z,32.0,87,146,43.725342191755771636962890625,-79.362448565661907196044921875
351,2020-07-06T18:39:25.000Z,32.0,84,146,43.72532106935977935791015625,-79.36271787621080875396728515625
352,2020-07-06T18:39:34.000Z,32.0,87,145,43.725274465978145599365234375,-79.362901188433170318603515625
353,2020-07-06T18:39:40.000Z,32.0,86,143,43.7252333946526050567626953125,-79.36301417648792266845703125
354,2020-07-06T18:39:44.000Z,32.0,89,143,43.72520045377314090728759765625,-79.36308835633099079132080078125
355,2020-07-06T18:39:47.000Z,32.0,85,144,43.72512166388332843780517578125,-79.3632510490715503692626953125
356,2020-07-06T18:39:53.000Z,32.0,88,144,43.72508327476680278778076171875,-79.3633338622748851776123046875
357,2020-07-06T18:39:56.000Z,32.0,93,146,43.7250416167080402374267578125,-79.36352438293397426605224609375
358,2020-07-06T18:40:03.000Z,32.0,90,146,43.72503281570971012115478515625,-79.36354047618806362152099609375
359,2020-07-06T18:40:04.000Z,32.0,90,146,43.7249852903187274932861328125,-79.36360132880508899688720703125
360,2020-07-06T18:40:07.000Z,31.0,88,147,43.724937848746776580810546875,-79.36368213035166263580322265625
361,2020-07-06T18:40:10.000Z,31.0,89,144,43.724862076342105865478515625,-79.3638052605092525482177734375
362,2020-07-06T18:40:14.000Z,31.0,91,142,43.724765516817569732666015625,-79.3639621697366237640380859375
363,2020-07-06T18:40:19.000Z,31.0,92,144,43.72471463866531848907470703125,-79.3640372715890407562255859375
364,2020-07-06T18:40:22.000Z,31.0,92,144,43.72461162507534027099609375,-79.36409502290189266204833984375
365,2020-07-06T18:40:25.000Z,31.0,88,141,43.72451464645564556121826171875,-79.3641455657780170440673828125
366,2020-07-06T18:40:28.000Z,31.0,87,142,43.7244473397731781005859375,-79.36419527046382427215576171875
367,2020-07-06T18:40:31.000Z,31.0,88,142,43.72433141805231571197509765625,-79.36419158242642879486083984375
368,2020-07-06T18:40:36.000Z,31.0,87,143,43.7242044322192668914794921875,-79.3641824461519718170166015625
369,2020-07-06T18:40:41.000Z,31.0,90,140,43.724023886024951934814453125,-79.3641143850982189178466796875
370,2020-07-06T18:40:45.000Z,31.0,93,140,43.7239908613264560699462890625,-79.36409686692059040069580078125
371,2020-07-06T18:40:46.000Z,31.0,93,139,43.72381174005568027496337890625,-79.3639732338488101959228515625
372,2020-07-06T18:40:52.000Z,31.0,88,137,43.7237551622092723846435546875,-79.36397708952426910400390625
373,2020-07-06T18:40:54.000Z,31.0,88,137,43.7237293459475040435791015625,-79.36398186720907688140869140625
374,2020-07-06T18:40:55.000Z,31.0,87,137,43.7236931361258029937744140625,-79.3640738166868686676025390625
375,2020-07-06T18:40:58.000Z,31.0,86,140,43.7236606143414974212646484375,-79.36417825520038604736328125
376,2020-07-06T18:41:01.000Z,31.0,90,138,43.72363387607038021087646484375,-79.36423986218869686126708984375
377,2020-07-06T18:41:03.000Z,31.0,90,141,43.7236076407134532928466796875,-79.36429920606315135955810546875
378,2020-07-06T18:41:05.000Z,31.0,89,138,43.72358844615519046783447265625,-79.3643296323716640472412109375
379,2020-07-06T18:41:06.000Z,31.0,87,138,43.72357134707272052764892578125,-79.3643634952604770660400390625
380,2020-07-06T18:41:07.000Z,31.0,87,144,43.7235580198466777801513671875,-79.36439995653927326202392578125
381,2020-07-06T18:41:08.000Z,31.0,88,143,43.7235472910106182098388671875,-79.36464269645512104034423828125
382,2020-07-06T18:41:16.000Z,31.0,88,140,43.72355324216187000274658203125,-79.36467505060136318206787109375
383,2020-07-06T18:41:17.000Z,31.0,88,141,43.723559193313121795654296875,-79.36488392762839794158935546875
384,2020-07-06T18:41:23.000Z,31.0,88,144,43.7235452793538570404052734375,-79.3651021085679531097412109375
385,2020-07-06T18:41:30.000Z,31.0,87,144,43.72339666821062564849853515625,-79.3652637116611003875732421875
386,2020-07-06T18:41:39.000Z,31.0,85,141,43.72328686527907848358154296875,-79.365339986979961395263671875
387,2020-07-06T18:41:44.000Z,31.0,86,141,43.72322517447173595428466796875,-79.36538013629615306854248046875
388,2020-07-06T18:41:47.000Z,31.0,85,145,43.72303792275488376617431640625,-79.3654021807014942169189453125
389,2020-07-06T18:41:55.000Z,31.0,86,146,43.72289258055388927459716796875,-79.36534577049314975738525390625
390,2020-07-06T18:42:00.000Z,31.0,84,144,43.72271790169179439544677734375,-79.36527938582003116607666015625
391,2020-07-06T18:42:06.000Z,31.0,86,145,43.72253769077360630035400390625,-79.3652204610407352447509765625
392,2020-07-06T18:42:13.000Z,31.0,88,147,43.72244565747678279876708984375,-79.365189112722873687744140625
393,2020-07-06T18:42:17.000Z,31.0,88,144,43.72235454618930816650390625,-79.3651762045919895172119140625
394,2020-07-06T18:42:21.000Z,31.0,85,147,43.72216268442571163177490234375,-79.3651577644050121307373046875
395,2020-07-06T18:42:30.000Z,31.0,88,146,43.721972666680812835693359375,-79.36516991816461086273193359375
396,2020-07-06T18:42:36.000Z,31.0,87,147,43.72180125676095485687255859375,-79.365232028067111968994140625
397,2020-07-06T18:42:44.000Z,31.0,85,148,43.72173721902072429656982421875,-79.365279637277126312255859375
398,2020-07-06T18:42:47.000Z,31.0,86,149,43.7216828204691410064697265625,-79.3653295934200286865234375
399,2020-07-06T18:42:50.000Z,31.0,86,152,43.72167100198566913604736328125,-79.365352056920528411865234375
400,2020-07-06T18:42:51.000Z,31.0,86,155,43.72165859676897525787353515625,-79.36537058092653751373291015625
401,2020-07-06T18:42:52.000Z,31.0,86,155,43.72153789736330509185791015625,-79.365493543446063995361328125
402,2020-07-06T18:43:00.000Z,31.0,85,153,43.7213995121419429779052734375,-79.36561885289847850799560546875
403,2020-07-06T18:43:07.000Z,31.0,86,150,43.72127386741340160369873046875,-79.3657978065311908721923828125
404,2020-07-06T18:43:14.000Z,31.0,86,150,43.7211252562701702117919921875,-79.365940131247043609619140625
405,2020-07-06T18:43:20.000Z,31.0,87,150,43.72099122963845729827880859375,-79.3661235272884368896484375
406,2020-07-06T18:43:27.000Z,31.0,87,152,43.72088201344013214111328125,-79.36623693443834781646728515625
407,2020-07-06T18:43:32.000Z,31.0,84,151,43.72080280445516109466552734375,-79.3663325719535350799560546875
408,2020-07-06T18:43:36.000Z,31.0,86,154,43.720709346234798431396484375,-79.3664338253438472747802734375
409,2020-07-06T18:43:41.000Z,31.0,84,153,43.72060666792094707489013671875,-79.36654664576053619384765625
410,2020-07-06T18:43:47.000Z,31.0,85,155,43.72054003179073333740234375,-79.36666625551879405975341796875
411,2020-07-06T18:43:52.000Z,31.0,87,157,43.72047607786953449249267578125,-79.36679433099925518035888671875
412,2020-07-06T18:43:57.000Z,31.0,85,158,43.720469959080219268798828125,-79.36681293882429599761962890625
413,2020-07-06T18:43:58.000Z,31.0,85,162,43.72046937234699726104736328125,-79.36685241758823394775390625
414,2020-07-06T18:44:00.000Z,31.0,86,161,43.7204701267182826995849609375,-79.3668700195848941802978515625
415,2020-07-06T18:44:01.000Z,31.0,86,162,43.72048236429691314697265625,-79.36695191077888011932373046875
416,2020-07-06T18:44:05.000Z,31.0,85,164,43.720507510006427764892578125,-79.36708501540124416351318359375
417,2020-07-06T18:44:10.000Z,31.0,84,163,43.720496781170368194580078125,-79.3672441877424716949462890625
418,2020-07-06T18:44:15.000Z,31.0,83,162,43.72049971483647823333740234375,-79.36727025546133518218994140625
419,2020-07-06T18:44:16.000Z,31.0,84,166,43.7205227650701999664306640625,-79.3673236481845378875732421875
420,2020-07-06T18:44:18.000Z,31.0,85,170,43.72052670456469058990478515625,-79.36735675670206546783447265625
421,2020-07-06T18:44:19.000Z,31.0,85,171,43.72053064405918121337890625,-79.36758021824061870574951171875
422,2020-07-06T18:44:26.000Z,31.0,82,170,43.72053475119173526763916015625,-79.36775858514010906219482421875
423,2020-07-06T18:44:31.000Z,31.0,85,172,43.72056392021477222442626953125,-79.3679395504295825958251953125
424,2020-07-06T18:44:37.000Z,31.0,83,171,43.7205854617059230804443359375,-79.36804465949535369873046875
425,2020-07-06T18:44:41.000Z,31.0,82,170,43.720599375665187835693359375,-79.368139207363128662109375
426,2020-07-06T18:44:45.000Z,31.0,84,169,43.720617480576038360595703125,-79.3682451546192169189453125
427,2020-07-06T18:44:50.000Z,31.0,83,168,43.7206122837960720062255859375,-79.36834883876144886016845703125
428,2020-07-06T18:44:55.000Z,31.0,82,167,43.72059124521911144256591796875,-79.3684816919267177581787109375
429,2020-07-06T18:45:00.000Z,31.0,84,166,43.72052167542278766632080078125,-79.36865109018981456756591796875
430,2020-07-06T18:45:06.000Z,31.0,83,168,43.72043400071561336517333984375,-79.3687452189624309539794921875
431,2020-07-06T18:45:12.000Z,31.0,83,172,43.72041271068155765533447265625,-79.36875536106526851654052734375
432,2020-07-06T18:45:13.000Z,31.0,83,175,43.72039175592362880706787109375,-79.36877095140516757965087890625
433,2020-07-06T18:45:14.000Z,31.0,82,178,43.72033492662012577056884765625,-79.3688070774078369140625
434,2020-07-06T18:45:17.000Z,31.0,84,175,43.7203148938715457916259765625,-79.3688193149864673614501953125
435,2020-07-06T18:45:18.000Z,31.0,84,174,43.72021741233766078948974609375,-79.36886549927294254302978515625
436,2020-07-06T18:45:23.000Z,31.0,83,173,43.7201207689940929412841796875,-79.36882996000349521636962890625
437,2020-07-06T18:45:28.000Z,31.0,84,176,43.72010006569325923919677734375,-79.36882191337645053863525390625
438,2020-07-06T18:45:29.000Z,31.0,85,176,43.7199061922729015350341796875,-79.368738345801830291748046875
439,2020-07-06T18:45:38.000Z,31.0,83,174,43.7198616005480289459228515625,-79.36872166581451892852783203125
440,2020-07-06T18:45:40.000Z,31.0,85,175,43.7196792103350162506103515625,-79.36862410046160221099853515625
441,2020-07-06T18:45:49.000Z,31.0,85,175,43.71963704936206340789794921875,-79.36860498972237110137939453125
442,2020-07-06T18:45:51.000Z,31.0,85,175,43.71959991753101348876953125,-79.368583448231220245361328125
443,2020-07-06T18:45:53.000Z,31.0,85,172,43.71940973214805126190185546875,-79.36850256286561489105224609375
444,2020-07-06T18:46:02.000Z,31.0,85,169,43.719391711056232452392578125,-79.36849661171436309814453125
445,2020-07-06T18:46:03.000Z,31.0,84,166,43.71921904385089874267578125,-79.36841078102588653564453125
446,2020-07-06T18:46:12.000Z,31.0,85,166,43.7190364859998226165771484375,-79.3683368526399135589599609375
447,2020-07-06T18:46:19.000Z,31.0,84,167,43.71885518543422222137451171875,-79.36831765808165073394775390625
448,2020-07-06T18:46:26.000Z,31.0,84,167,43.71883791871368885040283203125,-79.36832302249968051910400390625
449,2020-07-06T18:46:27.000Z,31.0,84,163,43.7188242562115192413330078125,-79.36833157204091548919677734375
450,2020-07-06T18:46:28.000Z,31.0,86,160,43.7187320552766323089599609375,-79.36856743879616260528564453125
451,2020-07-06T18:46:37.000Z,31.0,85,158,43.71868989430367946624755859375,-79.36868973076343536376953125
452,2020-07-06T18:46:41.000Z,31.0,87,160,43.71862485073506832122802734375,-79.368924088776111602783203125
453,2020-07-06T18:46:48.000Z,31.0,86,160,43.7185838632285594940185546875,-79.36904822476208209991455078125
454,2020-07-06T18:46:52.000Z,31.0,88,157,43.71849660761654376983642578125,-79.36929666437208652496337890625
455,2020-07-06T18:47:00.000Z,31.0,85,157,43.7184383533895015716552734375,-79.3693503923714160919189453125
456,2020-07-06T18:47:03.000Z,31.0,85,158,43.71826342307031154632568359375,-79.369301609694957733154296875
457,2020-07-06T18:47:11.000Z,31.0,87,156,43.71821648441255092620849609375,-79.36928140930831432342529296875
458,2020-07-06T18:47:13.000Z,31.0,87,159,43.71805387549102306365966796875,-79.369159452617168426513671875
459,2020-07-06T18:47:21.000Z,31.0,85,162,43.7179602496325969696044921875,-79.369115866720676422119140625
460,2020-07-06T18:47:25.000Z,31.0,83,159,43.71783359907567501068115234375,-79.3690969236195087432861328125
461,2020-07-06T18:47:30.000Z,31.0,85,156,43.7177101336419582366943359375,-79.3690513260662555694580078125
462,2020-07-06T18:47:36.000Z,31.0,87,160,43.717629499733448028564453125,-79.36904084868729114532470703125
463,2020-07-06T18:47:40.000Z,31.0,83,164,43.7175173498690128326416015625,-79.36900765635073184967041015625
464,2020-07-06T18:47:45.000Z,31.0,83,164,43.71737460605800151824951171875,-79.3689748831093311309814453125
465,2020-07-06T18:47:52.000Z,31.0,86,161,43.7172724306583404541015625,-79.36892710626125335693359375
466,2020-07-06T18:47:57.000Z,31.0,88,155,43.71706849895417690277099609375,-79.3688486516475677490234375
467,2020-07-06T18:48:03.000Z,31.0,89,154,43.7169819138944149017333984375,-79.36880699358880519866943359375
468,2020-07-06T18:48:06.000Z,31.0,90,157,43.716796003282070159912109375,-79.36871412210166454315185546875
469,2020-07-06T18:48:14.000Z,31.0,89,156,43.7166090868413448333740234375,-79.36864471994340419769287109375
470,2020-07-06T18:48:21.000Z,31.0,87,155,43.71642678044736385345458984375,-79.368552267551422119140625
471,2020-07-06T18:48:28.000Z,31.0,86,156,43.71623818762600421905517578125,-79.3684967793524265289306640625
472,2020-07-06T18:48:37.000Z,31.0,86,156,43.7160914205014705657958984375,-79.36843047849833965301513671875
473,2020-07-06T18:48:44.000Z,31.0,88,150,43.71605537831783294677734375,-79.36841388233006000518798828125
474,2020-07-06T18:48:46.000Z,31.0,89,153,43.71603517793118953704833984375,-79.36840516515076160430908203125
475,2020-07-06T18:48:47.000Z,31.0,89,158,43.71601103805005550384521484375,-79.36839845962822437286376953125
476,2020-07-06T18:48:48.000Z,31.0,89,161,43.71598823927342891693115234375,-79.3683911673724651336669921875
477,2020-07-06T18:48:49.000Z,31.0,89,166,43.7159683741629123687744140625,-79.3683844618499279022216796875
478,2020-07-06T18:48:50.000Z,31.0,89,171,43.7159415520727634429931640625,-79.36837457120418548583984375
479,2020-07-06T18:48:51.000Z,31.0,88,176,43.71591414324939250946044921875,-79.36836224980652332305908203125
480,2020-07-06T18:48:52.000Z,31.0,86,176,43.7158138118684291839599609375,-79.3683167360723018646240234375
481,2020-07-06T18:48:56.000Z,31.0,86,173,43.71567576192319393157958984375,-79.3682573921978473663330078125
482,2020-07-06T18:49:01.000Z,31.0,86,170,43.71565044857561588287353515625,-79.368251524865627288818359375
483,2020-07-06T18:49:02.000Z,31.0,86,167,43.715563528239727020263671875,-79.368236102163791656494140625
484,2020-07-06T18:49:06.000Z,31.0,88,164,43.7155408971011638641357421875,-79.36822436749935150146484375
485,2020-07-06T18:49:07.000Z,31.0,88,160,43.71552237309515476226806640625,-79.3682091124355792999267578125
486,2020-07-06T18:49:08.000Z,31.0,88,154,43.71550108306109905242919921875,-79.36819142661988735198974609375
487,2020-07-06T18:49:09.000Z,31.0,88,155,43.715357668697834014892578125,-79.368160329759120941162109375
488,2020-07-06T18:49:16.000Z,31.0,88,155,43.71517552994191646575927734375,-79.3680746667087078094482421875
489,2020-07-06T18:49:24.000Z,31.0,86,154,43.71513362042605876922607421875,-79.3680595792829990386962890625
490,2020-07-06T18:49:26.000Z,31.0,85,151,43.715031109750270843505859375,-79.368000738322734832763671875
491,2020-07-06T18:49:30.000Z,31.0,80,154,43.7150057964026927947998046875,-79.3679881654679775238037109375
492,2020-07-06T18:49:31.000Z,31.0,80,155,43.71484645642340183258056640625,-79.3679087050259113311767578125
493,2020-07-06T18:49:38.000Z,32.0,87,152,43.7146728672087192535400390625,-79.36782329343259334564208984375
494,2020-07-06T18:49:44.000Z,32.0,86,153,43.7144995294511318206787109375,-79.36774048022925853729248046875
495,2020-07-06T18:49:51.000Z,32.0,85,152,43.71431018225848674774169921875,-79.36767526902258396148681640625
496,2020-07-06T18:50:00.000Z,32.0,84,153,43.71412779204547405242919921875,-79.36759647913277149200439453125
497,2020-07-06T18:50:08.000Z,32.0,88,153,43.7140579707920551300048828125,-79.36756127513945102691650390625
498,2020-07-06T18:50:11.000Z,32.0,85,156,43.71396769769489765167236328125,-79.367468655109405517578125
499,2020-07-06T18:50:16.000Z,32.0,85,154,43.71400457806885242462158203125,-79.367219544947147369384765625
500,2020-07-06T18:50:24.000Z,31.0,86,154,43.7140482477843761444091796875,-79.36696515418589115142822265625
501,2020-07-06T18:50:32.000Z,31.0,84,154,43.7140821106731891632080078125,-79.36670548282563686370849609375
502,2020-07-06T18:50:39.000Z,31.0,87,152,43.71411639265716075897216796875,-79.36652175150811672210693359375
503,2020-07-06T18:50:44.000Z,31.0,87,153,43.71414564549922943115234375,-79.36627046205103397369384765625
504,2020-07-06T18:50:51.000Z,31.0,86,153,43.71417087502777576446533203125,-79.36611657030880451202392578125
505,2020-07-06T18:50:56.000Z,31.0,85,150,43.71418998576700687408447265625,-79.36602118425071239471435546875
506,2020-07-06T18:50:59.000Z,31.0,84,153,43.714247904717922210693359375,-79.3657569028437137603759765625
507,2020-07-06T18:51:08.000Z,31.0,82,153,43.71429660357534885406494140625,-79.3654819764196872711181640625
508,2020-07-06T18:51:16.000Z,31.0,84,153,43.71435913257300853729248046875,-79.36522699892520904541015625
509,2020-07-06T18:51:23.000Z,31.0,82,152,43.714441023766994476318359375,-79.365004040300846099853515625
510,2020-07-06T18:51:31.000Z,31.0,84,152,43.71447212062776088714599609375,-79.3649210594594478607177734375
511,2020-07-06T18:51:37.000Z,31.0,59,151,43.7144775688648223876953125,-79.364900775253772735595703125
512,2020-07-06T18:51:39.000Z,31.0,59,151,43.71449592523276805877685546875,-79.36483531259000301361083984375
513,2020-07-06T18:51:44.000Z,31.0,59,149,,
