I,time,atemp,cad,hr,lat,lon
261,2020-07-08T18:48:53.000Z,29.0,82,163,43.7266003154218196868896484375,-79.35603079386055469512939453125
262,2020-07-08T18:48:54.000Z,29.0,82,162,43.7265698052942752838134765625,-79.35627873055636882781982421875
263,2020-07-08T18:49:02.000Z,29.0,83,163,43.7265399657189846038818359375,-79.35643865726888179779052734375
264,2020-07-08T18:49:08.000Z,29.0,83,166,43.72652496211230754852294921875,-79.35649481602013111114501953125
265,2020-07-08T18:49:10.000Z,29.0,83,168,43.72646410949528217315673828125,-79.356751553714275360107421875
266,2020-07-08T18:49:18.000Z,29.0,83,167,43.72642672620713710784912109375,-79.356856159865856170654296875
267,2020-07-08T18:49:21.000Z,29.0,84,168,43.7263740040361881256103515625,-79.3571215309202671051025390625
268,2020-07-08T18:49:28.000Z,29.0,85,168,43.72635983861982822418212890625,-79.35738279484212398529052734375
269,2020-07-08T18:49:34.000Z,29.0,84,170,43.726355731487274169921875,-79.35743744485080242156982421875
270,2020-07-08T18:49:37.000Z,29.0,84,172,43.72630150057375431060791015625,-79.3576262891292572021484375
271,2020-07-08T18:49:44.000Z,29.0,84,169,43.7262685596942901611328125,-79.35780264437198638916015625
272,2020-07-08T18:49:50.000Z,29.0,83,166,43.72625757940113544464111328125,-79.35783407650887966156005859375
273,2020-07-08T18:49:51.000Z,29.0,83,166,43.72621617279946804046630859375,-79.3580017983913421630859375
274,2020-07-08T18:49:56.000Z,29.0,82,163,43.7261612713336944580078125,-79.35821495018899440765380859375
275,2020-07-08T18:50:03.000Z,29.0,84,167,43.72611508704721927642822265625,-79.35834235511720180511474609375
276,2020-07-08T18:50:08.000Z,29.0,84,165,43.7260501272976398468017578125,-79.3585933931171894073486328125
277,2020-07-08T18:50:17.000Z,29.0,82,165,43.72603612951934337615966796875,-79.3586508929729461669921875
278,2020-07-08T18:50:19.000Z,29.0,82,166,43.725966475903987884521484375,-79.35891919769346714019775390625
279,2020-07-08T18:50:28.000Z,28.0,84,167,43.72593051753938198089599609375,-79.3590899370610713958740234375
280,2020-07-08T18:50:33.000Z,28.0,85,164,43.72590176761150360107421875,-79.35926914215087890625
281,2020-07-08T18:50:38.000Z,28.0,83,167,43.72588475234806537628173828125,-79.3595415540039539337158203125
282,2020-07-08T18:50:47.000Z,28.0,84,169,43.72584544122219085693359375,-79.3598042428493499755859375
283,2020-07-08T18:50:56.000Z,28.0,85,168,43.7258332036435604095458984375,-79.3598560430109500885009765625
284,2020-07-08T18:50:58.000Z,28.0,85,172,43.72578701935708522796630859375,-79.3600139580667018890380859375
285,2020-07-08T18:51:04.000Z,28.0,88,172,43.72573354281485080718994140625,-79.36022560112178325653076171875
286,2020-07-08T18:51:10.000Z,28.0,84,172,43.72568584978580474853515625,-79.36037312261760234832763671875
287,2020-07-08T18:51:14.000Z,28.0,83,169,43.72559289447963237762451171875,-79.36063245870172977447509765625
288,2020-07-08T18:51:21.000Z,28.0,86,169,43.7255859375,-79.3606687523424625396728515625
289,2020-07-08T18:51:22.000Z,28.0,86,169,43.7255334667861461639404296875,-79.36092817224562168121337890625
290,2020-07-08T18:51:29.000Z,28.0,84,167,43.72550823725759983062744140625,-79.361069239675998687744140625
291,2020-07-08T18:51:33.000Z,28.0,86,166,43.72548560611903667449951171875,-79.3611652962863445281982421875
292,2020-07-08T18:51:36.000Z,28.0,87,162,43.7254607118666172027587890625,-79.36130351386964321136474609375
293,2020-07-08T18:51:40.000Z,28.0,85,158,43.72545425780117511749267578125,-79.361342489719390869140625
294,2020-07-08T18:51:41.000Z,28.0,85,153,43.725437410175800323486328125,-79.36141348443925380706787109375
295,2020-07-08T18:51:43.000Z,28.0,86,150,43.72543950565159320831298828125,-79.36156704090535640716552734375
296,2020-07-08T18:51:48.000Z,28.0,85,153,43.72542777098715305328369140625,-79.3616702221333980560302734375
297,2020-07-08T18:51:51.000Z,28.0,85,150,43.72536758892238140106201171875,-79.3619300611317157745361328125
298,2020-07-08T18:51:58.000Z,28.0,84,151,43.72533557005226612091064453125,-79.36205855570733547210693359375
299,2020-07-08T18:52:02.000Z,28.0,83,154,43.72530841268599033355712890625,-79.36226374469697475433349609375
300,2020-07-08T18:52:08.000Z,28.0,82,157,43.72531143017113208770751953125,-79.3623389303684234619140625
301,2020-07-08T18:52:11.000Z,28.0,82,158,43.7253198958933353424072265625,-79.3625734560191631317138671875
302,2020-07-08T18:52:20.000Z,28.0,82,160,43.7253095023334026336669921875,-79.36259717680513858795166015625
303,2020-07-08T18:52:21.000Z,28.0,82,161,43.72525208629667758941650390625,-79.36279230751097202301025390625
304,2020-07-08T18:52:27.000Z,28.0,81,161,43.72515938244760036468505859375,-79.36297838576138019561767578125
305,2020-07-08T18:52:34.000Z,28.0,86,163,43.72512116096913814544677734375,-79.36305348761379718780517578125
306,2020-07-08T18:52:37.000Z,28.0,87,164,43.72508277185261249542236328125,-79.363091625273227691650390625
307,2020-07-08T18:52:40.000Z,28.0,86,170,43.7250738032162189483642578125,-79.3631058745086193084716796875
308,2020-07-08T18:52:41.000Z,28.0,86,174,43.7250647507607936859130859375,-79.36312372796237468719482421875
309,2020-07-08T18:52:42.000Z,28.0,86,174,43.72502124868333339691162109375,-79.36319514177739620208740234375
310,2020-07-08T18:52:45.000Z,28.0,87,167,43.72500859200954437255859375,-79.363220036029815673828125
311,2020-07-08T18:52:46.000Z,28.0,85,162,43.72499744407832622528076171875,-79.363240487873554229736328125
312,2020-07-08T18:52:47.000Z,28.0,85,157,43.7249474041163921356201171875,-79.36335423029959201812744140625
313,2020-07-08T18:52:51.000Z,28.0,90,152,43.7249355018138885498046875,-79.363375604152679443359375
314,2020-07-08T18:52:52.000Z,28.0,90,152,43.724863417446613311767578125,-79.36342296190559864044189453125
315,2020-07-08T18:52:57.000Z,28.0,81,151,43.724848665297031402587890625,-79.3634270690381526947021484375
316,2020-07-08T18:52:58.000Z,28.0,81,152,43.7247764132916927337646484375,-79.363472163677215576171875
317,2020-07-08T18:53:02.000Z,28.0,80,154,43.7247169017791748046875,-79.36354332603514194488525390625
318,2020-07-08T18:53:06.000Z,28.0,83,157,43.72468949295580387115478515625,-79.363578446209430694580078125
319,2020-07-08T18:53:08.000Z,28.0,83,160,43.72466669417917728424072265625,-79.363668300211429595947265625
320,2020-07-08T18:53:11.000Z,28.0,87,163,43.72465529479086399078369140625,-79.36369369737803936004638671875
321,2020-07-08T18:53:12.000Z,28.0,87,163,43.72462235391139984130859375,-79.36379629187285900115966796875
322,2020-07-08T18:53:15.000Z,28.0,88,164,43.7245578132569789886474609375,-79.36391766183078289031982421875
323,2020-07-08T18:53:20.000Z,28.0,88,165,43.72454054653644561767578125,-79.36393911950290203094482421875
324,2020-07-08T18:53:22.000Z,28.0,88,165,43.724515400826930999755859375,-79.36396124772727489471435546875
325,2020-07-08T18:53:25.000Z,28.0,85,164,43.72442982159554958343505859375,-79.364124275743961334228515625
326,2020-07-08T18:53:31.000Z,28.0,86,162,43.7243016622960567474365234375,-79.3643326498568058013916015625
327,2020-07-08T18:53:36.000Z,28.0,87,162,43.72422060929238796234130859375,-79.364329464733600616455078125
328,2020-07-08T18:53:38.000Z,28.0,85,162,43.7241360358893871307373046875,-79.36430490575730800628662109375
329,2020-07-08T18:53:41.000Z,28.0,87,163,43.72411231510341167449951171875,-79.36429970897734165191650390625
330,2020-07-08T18:53:42.000Z,28.0,87,163,43.72404408641159534454345703125,-79.36424254439771175384521484375
331,2020-07-08T18:53:46.000Z,28.0,87,162,43.7238574214279651641845703125,-79.3640635907649993896484375
332,2020-07-08T18:53:52.000Z,28.0,88,160,43.72376094572246074676513671875,-79.364000223577022552490234375
333,2020-07-08T18:53:54.000Z,28.0,87,160,43.72358576394617557525634765625,-79.36400265432894229888916015625
334,2020-07-08T18:54:00.000Z,28.0,85,161,43.72355894185602664947509765625,-79.3640935979783535003662109375
335,2020-07-08T18:54:03.000Z,28.0,86,161,43.7235130928456783294677734375,-79.3642666004598140716552734375
336,2020-07-08T18:54:08.000Z,28.0,90,164,43.72350647114217281341552734375,-79.36440917663276195526123046875
337,2020-07-08T18:54:12.000Z,28.0,88,163,43.72351200319826602935791015625,-79.36464370228350162506103515625
338,2020-07-08T18:54:20.000Z,28.0,89,165,43.72351233847439289093017578125,-79.3647909723222255706787109375
339,2020-07-08T18:54:24.000Z,28.0,85,167,43.72353128157556056976318359375,-79.3649887852370738983154296875
340,2020-07-08T18:54:31.000Z,28.0,85,170,43.7234306149184703826904296875,-79.3651410005986690521240234375
341,2020-07-08T18:54:41.000Z,28.0,82,169,43.72327077202498912811279296875,-79.36529262922704219818115234375
342,2020-07-08T18:54:49.000Z,28.0,83,169,43.72325576841831207275390625,-79.3653096444904804229736328125
343,2020-07-08T18:54:50.000Z,28.0,83,169,43.723162896931171417236328125,-79.36537049710750579833984375
344,2020-07-08T18:54:55.000Z,28.0,86,166,43.72309148311614990234375,-79.3653813935816287994384765625
345,2020-07-08T18:54:59.000Z,28.0,85,166,43.72289174236357212066650390625,-79.36534057371318340301513671875
346,2020-07-08T18:55:05.000Z,28.0,84,165,43.72269242070615291595458984375,-79.36532163061201572418212890625
347,2020-07-08T18:55:14.000Z,28.0,87,166,43.72250701300799846649169921875,-79.36533336527645587921142578125
348,2020-07-08T18:55:21.000Z,28.0,83,168,43.72246049344539642333984375,-79.3653430044651031494140625
349,2020-07-08T18:55:24.000Z,28.0,86,167,43.7224241159856319427490234375,-79.3653309345245361328125
350,2020-07-08T18:55:25.000Z,28.0,87,168,43.72223091311752796173095703125,-79.365264214575290679931640625
351,2020-07-08T18:55:31.000Z,28.0,86,169,43.72216000221669673919677734375,-79.36523010022938251495361328125
352,2020-07-08T18:55:33.000Z,28.0,84,168,43.722022958099842071533203125,-79.36523362062871456146240234375
353,2020-07-08T18:55:38.000Z,28.0,85,163,43.72187183238565921783447265625,-79.36525407247245311737060546875
354,2020-07-08T18:55:45.000Z,28.0,86,160,43.72182958759367465972900390625,-79.36527770943939685821533203125
355,2020-07-08T18:55:47.000Z,28.0,86,155,43.7218107283115386962890625,-79.3652952276170253753662109375
356,2020-07-08T18:55:48.000Z,28.0,87,155,43.7216452695429325103759765625,-79.3654320202767848968505859375
357,2020-07-08T18:55:56.000Z,28.0,87,157,43.72153772972524166107177734375,-79.36551810242235660552978515625
358,2020-07-08T18:56:01.000Z,28.0,86,160,43.7213891185820102691650390625,-79.3656600080430507659912109375
359,2020-07-08T18:56:08.000Z,28.0,88,160,43.72132265008985996246337890625,-79.36572857201099395751953125
360,2020-07-08T18:56:11.000Z,28.0,88,155,43.7211886234581470489501953125,-79.36591632664203643798828125
361,2020-07-08T18:56:18.000Z,28.0,90,155,43.72103900648653507232666015625,-79.36610315926373004913330078125
362,2020-07-08T18:56:25.000Z,28.0,89,157,43.72090824879705905914306640625,-79.36629124917089939117431640625
363,2020-07-08T18:56:31.000Z,28.0,93,159,43.7208550237119197845458984375,-79.36638076789677143096923828125
364,2020-07-08T18:56:34.000Z,28.0,92,160,43.7207634933292865753173828125,-79.3665049038827419281005859375
365,2020-07-08T18:56:40.000Z,28.0,89,158,43.7206828594207763671875,-79.366607666015625
366,2020-07-08T18:56:45.000Z,28.0,88,158,43.7206689454615116119384765625,-79.36662082560360431671142578125
367,2020-07-08T18:56:46.000Z,28.0,88,159,43.720618151128292083740234375,-79.3666913174092769622802734375
368,2020-07-08T18:56:50.000Z,28.0,86,159,43.7205747328698635101318359375,-79.36678578145802021026611328125
369,2020-07-08T18:56:55.000Z,28.0,87,159,43.720519579946994781494140625,-79.3669179640710353851318359375
370,2020-07-08T18:57:00.000Z,28.0,84,157,43.72051010839641094207763671875,-79.3669779784977436065673828125
371,2020-07-08T18:57:02.000Z,28.0,89,157,43.7205063365399837493896484375,-79.3670446984469890594482421875
372,2020-07-08T18:57:04.000Z,28.0,89,157,43.7205184064805507659912109375,-79.3671851791441440582275390625
373,2020-07-08T18:57:09.000Z,28.0,87,160,43.72052703984081745147705078125,-79.367264807224273681640625
374,2020-07-08T18:57:12.000Z,28.0,86,160,43.72052787803113460540771484375,-79.36734837479889392852783203125
375,2020-07-08T18:57:15.000Z,28.0,87,159,43.72054095380008220672607421875,-79.36749958433210849761962890625
376,2020-07-08T18:57:20.000Z,28.0,85,157,43.7205593101680278778076171875,-79.36768122017383575439453125
377,2020-07-08T18:57:26.000Z,28.0,84,155,43.72060306370258331298828125,-79.36784508638083934783935546875
378,2020-07-08T18:57:32.000Z,28.0,84,156,43.720615804195404052734375,-79.36801758594810962677001953125
379,2020-07-08T18:57:37.000Z,28.0,83,159,43.72061806730926036834716796875,-79.36805580742657184600830078125
380,2020-07-08T18:57:38.000Z,28.0,83,160,43.72063080780208110809326171875,-79.36817516572773456573486328125
381,2020-07-08T18:57:42.000Z,28.0,84,161,43.7206303887069225311279296875,-79.3682074360549449920654296875
382,2020-07-08T18:57:43.000Z,28.0,83,160,43.72063097544014453887939453125,-79.3682355992496013641357421875
383,2020-07-08T18:57:44.000Z,28.0,83,160,43.72063449583947658538818359375,-79.3682879023253917694091796875
384,2020-07-08T18:57:46.000Z,28.0,83,160,43.72063248418271541595458984375,-79.36834238469600677490234375
385,2020-07-08T18:57:48.000Z,28.0,83,160,43.72062318027019500732421875,-79.36837767250835895538330078125
386,2020-07-08T18:57:49.000Z,28.0,82,160,43.720594346523284912109375,-79.3684753216803073883056640625
387,2020-07-08T18:57:52.000Z,28.0,82,160,43.72057481668889522552490234375,-79.36853843741118907928466796875
388,2020-07-08T18:57:54.000Z,28.0,82,160,43.72056090272963047027587890625,-79.368568025529384613037109375
389,2020-07-08T18:57:55.000Z,28.0,82,159,43.72046970762312412261962890625,-79.36867523007094860076904296875
390,2020-07-08T18:58:00.000Z,28.0,81,159,43.72037700377404689788818359375,-79.36877514235675334930419921875
391,2020-07-08T18:58:06.000Z,27.0,83,158,43.7202040851116180419921875,-79.36886801384389400482177734375
392,2020-07-08T18:58:13.000Z,27.0,84,158,43.72017902322113513946533203125,-79.368868432939052581787109375
393,2020-07-08T18:58:14.000Z,27.0,83,158,43.7199943698942661285400390625,-79.3688111007213592529296875
394,2020-07-08T18:58:22.000Z,27.0,83,158,43.7198602594435214996337890625,-79.36876751482486724853515625
395,2020-07-08T18:58:29.000Z,27.0,81,158,43.71968734078109264373779296875,-79.36867204494774341583251953125
396,2020-07-08T18:58:38.000Z,27.0,81,157,43.71962942183017730712890625,-79.36864404939115047454833984375
397,2020-07-08T18:58:41.000Z,27.0,81,158,43.719444684684276580810546875,-79.3685748986899852752685546875
398,2020-07-08T18:58:49.000Z,27.0,85,159,43.7193680740892887115478515625,-79.368536174297332763671875
399,2020-07-08T18:58:52.000Z,27.0,87,162,43.71917604468762874603271484375,-79.3684354238212108612060546875
400,2020-07-08T18:59:00.000Z,27.0,87,160,43.71898527257144451141357421875,-79.36837188899517059326171875
401,2020-07-08T18:59:07.000Z,27.0,91,160,43.71884110383689403533935546875,-79.36838068999350070953369140625
402,2020-07-08T18:59:13.000Z,27.0,91,160,43.7188306264579296112060546875,-79.36840482987463474273681640625
403,2020-07-08T18:59:14.000Z,27.0,90,159,43.7187481485307216644287109375,-79.36865217983722686767578125
404,2020-07-08T18:59:23.000Z,27.0,85,159,43.71865636669099330902099609375,-79.36890087090432643890380859375
405,2020-07-08T18:59:31.000Z,27.0,86,160,43.71856634505093097686767578125,-79.36913154087960720062255859375
406,2020-07-08T18:59:38.000Z,27.0,86,157,43.71852326206862926483154296875,-79.36926816590130329132080078125
407,2020-07-08T18:59:42.000Z,27.0,86,154,43.71850985102355480194091796875,-79.3692960776388645172119140625
408,2020-07-08T18:59:43.000Z,27.0,86,154,43.7184886448085308074951171875,-79.3693155236542224884033203125
409,2020-07-08T18:59:44.000Z,27.0,86,153,43.71846157126128673553466796875,-79.36932734213769435882568359375
410,2020-07-08T18:59:45.000Z,27.0,85,153,43.7182817794382572174072265625,-79.36930135823786258697509765625
411,2020-07-08T18:59:52.000Z,27.0,84,152,43.71816351078450679779052734375,-79.36926078982651233673095703125
412,2020-07-08T18:59:57.000Z,27.0,84,152,43.71798329986631870269775390625,-79.3691539205610752105712890625
413,2020-07-08T19:00:04.000Z,27.0,82,152,43.717800490558147430419921875,-79.36909885145723819732666015625
414,2020-07-08T19:00:11.000Z,27.0,85,153,43.717620782554149627685546875,-79.36904319562017917633056640625
415,2020-07-08T19:00:19.000Z,27.0,84,152,43.71744518168270587921142578125,-79.36898653395473957061767578125
416,2020-07-08T19:00:26.000Z,27.0,90,154,43.71725105680525302886962890625,-79.3689024634659290313720703125
417,2020-07-08T19:00:34.000Z,27.0,88,155,43.71716405265033245086669921875,-79.3688632361590862274169921875
418,2020-07-08T19:00:37.000Z,27.0,91,158,43.71697001159191131591796875,-79.36881302855908870697021484375
419,2020-07-08T19:00:45.000Z,27.0,87,158,43.7167733721435070037841796875,-79.368724934756755828857421875
420,2020-07-08T19:00:52.000Z,27.0,85,157,43.71657966636121273040771484375,-79.36863700859248638153076171875
421,2020-07-08T19:00:58.000Z,27.0,85,155,43.71640029363334178924560546875,-79.368544556200504302978515625
422,2020-07-08T19:01:05.000Z,27.0,90,158,43.716204576194286346435546875,-79.3685001321136951446533203125
423,2020-07-08T19:01:14.000Z,27.0,91,156,43.71601774357259273529052734375,-79.368431903421878814697265625
424,2020-07-08T19:01:21.000Z,27.0,90,156,43.71583870612084865570068359375,-79.36834380961954593658447265625
425,2020-07-08T19:01:26.000Z,27.0,88,157,43.71563938446342945098876953125,-79.3682513572275638580322265625
426,2020-07-08T19:01:32.000Z,27.0,90,158,43.71550309471786022186279296875,-79.36817449517548084259033203125
427,2020-07-08T19:01:37.000Z,27.0,89,159,43.71531642973423004150390625,-79.3680924363434314727783203125
428,2020-07-08T19:01:43.000Z,27.0,93,159,43.71512138284742832183837890625,-79.36801942996680736541748046875
429,2020-07-08T19:01:49.000Z,27.0,90,161,43.714978136122226715087890625,-79.36795480549335479736328125
430,2020-07-08T19:01:54.000Z,27.0,88,164,43.71495055966079235076904296875,-79.3679420650005340576171875
431,2020-07-08T19:01:55.000Z,27.0,87,167,43.714778982102870941162109375,-79.36785690486431121826171875
432,2020-07-08T19:02:01.000Z,27.0,89,170,43.714656941592693328857421875,-79.36781407333910465240478515625
433,2020-07-08T19:02:05.000Z,27.0,89,174,43.71454185806214809417724609375,-79.367765374481678009033203125
434,2020-07-08T19:02:09.000Z,27.0,91,177,43.71438863687217235565185546875,-79.36771340668201446533203125
435,2020-07-08T19:02:15.000Z,27.0,95,180,43.714304231107234954833984375,-79.36767862178385257720947265625
436,2020-07-08T19:02:19.000Z,27.0,93,177,43.714105747640132904052734375,-79.36762179248034954071044921875
437,2020-07-08T19:02:26.000Z,27.0,93,182,43.7139972858130931854248046875,-79.367573261260986328125
438,2020-07-08T19:02:30.000Z,27.0,93,176,43.71398077346384525299072265625,-79.3675543181598186492919921875
439,2020-07-08T19:02:31.000Z,27.0,93,174,43.71395562775433063507080078125,-79.36735508032143115997314453125
440,2020-07-08T19:02:36.000Z,27.0,92,171,43.7139694578945636749267578125,-79.36706372536718845367431640625
441,2020-07-08T19:02:42.000Z,27.0,92,172,43.7140055000782012939453125,-79.3667982704937458038330078125
442,2020-07-08T19:02:48.000Z,27.0,94,171,43.71406325139105319976806640625,-79.3665672652423381805419921875
443,2020-07-08T19:02:53.000Z,27.0,94,175,43.71409661136567592620849609375,-79.366280771791934967041015625
444,2020-07-08T19:02:59.000Z,27.0,103,177,43.71411002241075038909912109375,-79.3661833740770816802978515625
445,2020-07-08T19:03:01.000Z,27.0,103,180,43.7141397781670093536376953125,-79.366043396294116973876953125
446,2020-07-08T19:03:04.000Z,27.0,97,175,43.7141702882945537567138671875,-79.36584164388477802276611328125
447,2020-07-08T19:03:09.000Z,27.0,98,178,43.71424849145114421844482421875,-79.36558482237160205841064453125
448,2020-07-08T19:03:15.000Z,27.0,95,177,43.71428486891090869903564453125,-79.365441910922527313232421875
449,2020-07-08T19:03:18.000Z,27.0,96,177,43.71433029882609844207763671875,-79.3652774579823017120361328125
450,2020-07-08T19:03:22.000Z,27.0,89,177,,
