I,time,atemp,cad,hr,lat,lon
524,2020-05-28T01:51:57.000Z,24.0,79,134,43.7195404060184955596923828125,-79.35756887309253215789794921875
525,2020-05-28T01:52:05.000Z,24.0,82,131,43.71946035884320735931396484375,-79.35758044011890888214111328125
526,2020-05-28T01:52:08.000Z,24.0,82,129,43.71939313597977161407470703125,-79.3576056696474552154541015625
527,2020-05-28T01:52:11.000Z,24.0,81,128,43.71931266970932483673095703125,-79.357633329927921295166015625
528,2020-05-28T01:52:15.000Z,24.0,80,128,43.71923337690532207489013671875,-79.3576847948133945465087890625
529,2020-05-28T01:52:20.000Z,24.0,80,128,43.7192312814295291900634765625,-79.3576918356120586395263671875
530,2020-05-28T01:52:21.000Z,24.0,79,128,43.71939984150230884552001953125,-79.35779367573559284210205078125
531,2020-05-28T01:52:31.000Z,24.0,82,125,43.71948097832500934600830078125,-79.35789140872657299041748046875
532,2020-05-28T01:52:36.000Z,24.0,82,124,43.71951140463352203369140625,-79.3579640798270702362060546875
533,2020-05-28T01:52:39.000Z,24.0,83,119,43.7195162661373615264892578125,-79.357990734279155731201171875
534,2020-05-28T01:52:40.000Z,24.0,83,116,43.719520457088947296142578125,-79.35801529325544834136962890625
535,2020-05-28T01:52:41.000Z,24.0,83,116,43.719527833163738250732421875,-79.3581042252480983734130859375
536,2020-05-28T01:52:45.000Z,24.0,80,116,43.7194988317787647247314453125,-79.358223415911197662353515625
537,2020-05-28T01:52:51.000Z,24.0,81,119,43.71949522756040096282958984375,-79.35823925770819187164306640625
538,2020-05-28T01:52:52.000Z,24.0,80,120,43.71944325976073741912841796875,-79.35843137092888355255126953125
539,2020-05-28T01:52:58.000Z,24.0,79,121,43.719401098787784576416015625,-79.35851820744574069976806640625
540,2020-05-28T01:53:02.000Z,24.0,78,124,43.71938961558043956756591796875,-79.35853295959532260894775390625
541,2020-05-28T01:53:03.000Z,24.0,78,125,43.71933999471366405487060546875,-79.3586178682744503021240234375
542,2020-05-28T01:53:07.000Z,24.0,80,125,43.71924159117043018341064453125,-79.35880084522068500518798828125
543,2020-05-28T01:53:14.000Z,24.0,78,125,43.71910362504422664642333984375,-79.3589370511472225189208984375
544,2020-05-28T01:53:22.000Z,24.0,81,125,43.71901377104222774505615234375,-79.3589910306036472320556640625
545,2020-05-28T01:53:27.000Z,24.0,81,127,43.71895610354840755462646484375,-79.35902799479663372039794921875
546,2020-05-28T01:53:31.000Z,24.0,82,127,43.7189057283103466033935546875,-79.35904316604137420654296875
547,2020-05-28T01:53:34.000Z,24.0,81,127,43.718883097171783447265625,-79.35904559679329395294189453125
548,2020-05-28T01:53:35.000Z,24.0,82,127,43.7188504077494144439697265625,-79.35905615799129009246826171875
549,2020-05-28T01:53:37.000Z,24.0,82,127,43.7187769822776317596435546875,-79.359100162982940673828125
550,2020-05-28T01:53:42.000Z,24.0,0,126,43.71877354569733142852783203125,-79.35910192318260669708251953125
551,2020-05-28T01:53:43.000Z,24.0,0,126,43.71871638111770153045654296875,-79.35913125984370708465576171875
552,2020-05-28T01:53:47.000Z,24.0,0,127,43.7186230905354022979736328125,-79.359180293977260589599609375
553,2020-05-28T01:53:52.000Z,24.0,81,128,43.71861160732805728912353515625,-79.35918222181499004364013671875
554,2020-05-28T01:53:54.000Z,24.0,81,128,43.7186059914529323577880859375,-79.3591740913689136505126953125
555,2020-05-28T01:53:56.000Z,24.0,0,127,43.71848135255277156829833984375,-79.35920543968677520751953125
556,2020-05-28T01:54:17.000Z,24.0,59,130,43.71847431175410747528076171875,-79.35921750962734222412109375
557,2020-05-28T01:54:18.000Z,24.0,59,130,43.7180192582309246063232421875,-79.36000473797321319580078125
558,2020-05-28T01:55:46.000Z,25.0,0,96,43.718007020652294158935546875,-79.36001488007605075836181640625
559,2020-05-28T01:55:47.000Z,25.0,59,96,43.7179434858262538909912109375,-79.36006902717053890228271484375
560,2020-05-28T01:55:50.000Z,25.0,59,95,43.71784080751240253448486328125,-79.3601631559431552886962890625
561,2020-05-28T01:55:55.000Z,25.0,93,92,43.71774039231240749359130859375,-79.3602872081100940704345703125
562,2020-05-28T01:56:01.000Z,25.0,95,85,43.71772346086800098419189453125,-79.36030489392578601837158203125
563,2020-05-28T01:56:02.000Z,25.0,94,81,43.717708624899387359619140625,-79.36032685451209545135498046875
564,2020-05-28T01:56:03.000Z,25.0,94,84,43.71769362129271030426025390625,-79.3603455461561679840087890625
565,2020-05-28T01:56:04.000Z,25.0,94,87,43.71765674091875553131103515625,-79.3604079075157642364501953125
566,2020-05-28T01:56:07.000Z,25.0,98,94,43.71763897128403186798095703125,-79.36043062247335910797119140625
567,2020-05-28T01:56:08.000Z,25.0,98,101,43.71758691966533660888671875,-79.36048544012010097503662109375
568,2020-05-28T01:56:11.000Z,25.0,98,104,43.7175674736499786376953125,-79.3605031259357929229736328125
569,2020-05-28T01:56:12.000Z,25.0,98,108,43.71754609979689121246337890625,-79.3605215661227703094482421875
570,2020-05-28T01:56:13.000Z,25.0,98,111,43.71752430684864521026611328125,-79.36054478399455547332763671875
571,2020-05-28T01:56:14.000Z,25.0,98,111,43.7175015918910503387451171875,-79.360566325485706329345703125
572,2020-05-28T01:56:15.000Z,25.0,98,108,43.7174570001661777496337890625,-79.36061955057084560394287109375
573,2020-05-28T01:56:17.000Z,25.0,95,112,43.71743679977953433990478515625,-79.36064352281391620635986328125
574,2020-05-28T01:56:18.000Z,25.0,94,115,43.71741668321192264556884765625,-79.36066187918186187744140625
575,2020-05-28T01:56:19.000Z,25.0,94,115,43.71727553196251392364501953125,-79.360841251909732818603515625
576,2020-05-28T01:56:26.000Z,25.0,93,123,43.71725994162261486053466796875,-79.36087067238986492156982421875
577,2020-05-28T01:56:27.000Z,25.0,93,126,43.7172444351017475128173828125,-79.36090528964996337890625
578,2020-05-28T01:56:28.000Z,25.0,94,126,43.71713002212345600128173828125,-79.36112011782824993133544921875
579,2020-05-28T01:56:35.000Z,25.0,93,124,43.71705223806202411651611328125,-79.361214078962802886962890625
580,2020-05-28T01:56:39.000Z,25.0,95,120,43.71703430078923702239990234375,-79.36122304759919643402099609375
581,2020-05-28T01:56:40.000Z,25.0,95,118,43.71693589724600315093994140625,-79.3610707484185695648193359375
582,2020-05-28T01:56:48.000Z,25.0,96,115,43.71690236963331699371337890625,-79.36101886443793773651123046875
583,2020-05-28T01:56:50.000Z,25.0,96,121,43.71689097024500370025634765625,-79.3609983287751674652099609375
584,2020-05-28T01:56:51.000Z,25.0,99,120,43.71677295304834842681884765625,-79.3608072213828563690185546875
585,2020-05-28T01:57:00.000Z,25.0,98,119,43.71674076654016971588134765625,-79.36076539568603038787841796875
586,2020-05-28T01:57:02.000Z,25.0,96,122,43.71657161973416805267333984375,-79.36062960885465145111083984375
587,2020-05-28T01:57:12.000Z,25.0,93,121,43.71638151817023754119873046875,-79.36055123805999755859375
588,2020-05-28T01:57:21.000Z,25.0,93,121,43.71618320234119892120361328125,-79.36046599410474300384521484375
589,2020-05-28T01:57:28.000Z,25.0,93,122,43.7159978784620761871337890625,-79.3603978492319583892822265625
590,2020-05-28T01:57:35.000Z,25.0,96,123,43.7159211002290248870849609375,-79.360371865332126617431640625
591,2020-05-28T01:57:38.000Z,25.0,95,124,43.71581305749714374542236328125,-79.36032668687403202056884765625
592,2020-05-28T01:57:42.000Z,25.0,91,127,43.7157511152327060699462890625,-79.36029517091810703277587890625
593,2020-05-28T01:57:44.000Z,25.0,92,130,43.71554835699498653411865234375,-79.36022778041660785675048828125
594,2020-05-28T01:57:53.000Z,25.0,93,132,43.71548649854958057403564453125,-79.36020858585834503173828125
595,2020-05-28T01:57:56.000Z,25.0,91,132,43.71530008502304553985595703125,-79.36012166552245616912841796875
596,2020-05-28T01:58:04.000Z,25.0,93,132,43.71521584689617156982421875,-79.3600738048553466796875
597,2020-05-28T01:58:09.000Z,25.0,90,134,43.71518122963607311248779296875,-79.3600295484066009521484375
598,2020-05-28T01:58:11.000Z,25.0,89,135,43.7149793095886707305908203125,-79.359950758516788482666015625
599,2020-05-28T01:58:19.000Z,25.0,90,134,43.714878223836421966552734375,-79.35991127975285053253173828125
600,2020-05-28T01:58:23.000Z,25.0,88,133,43.714698515832424163818359375,-79.35974380932748317718505859375
601,2020-05-28T01:58:30.000Z,25.0,88,133,43.71457505039870738983154296875,-79.35952889733016490936279296875
602,2020-05-28T01:58:37.000Z,25.0,89,132,43.714563064277172088623046875,-79.35927383601665496826171875
603,2020-05-28T01:58:43.000Z,25.0,87,130,43.7145741283893585205078125,-79.35899916104972362518310546875
604,2020-05-28T01:58:50.000Z,25.0,92,129,43.7146225757896900177001953125,-79.358734376728534698486328125
605,2020-05-28T01:58:57.000Z,25.0,89,131,43.7146490626037120819091796875,-79.35866857878863811492919921875
606,2020-05-28T01:58:59.000Z,25.0,90,136,43.714649565517902374267578125,-79.3586373142898082733154296875
607,2020-05-28T01:59:00.000Z,25.0,90,140,43.71464629657566547393798828125,-79.35860730707645416259765625
608,2020-05-28T01:59:01.000Z,25.0,90,140,43.714641518890857696533203125,-79.35853949747979640960693359375
609,2020-05-28T01:59:03.000Z,25.0,90,140,43.71460673399269580841064453125,-79.35826473869383335113525390625
610,2020-05-28T01:59:11.000Z,25.0,90,135,43.71460455469787120819091796875,-79.358000122010707855224609375
611,2020-05-28T01:59:19.000Z,25.0,91,135,43.71456482447683811187744140625,-79.357756711542606353759765625
612,2020-05-28T01:59:27.000Z,25.0,87,135,43.714573793113231658935546875,-79.35771991498768329620361328125
613,2020-05-28T01:59:28.000Z,25.0,87,136,43.7145665846765041351318359375,-79.35761748813092708587646484375
614,2020-05-28T01:59:32.000Z,25.0,87,136,43.71453724801540374755859375,-79.3573719821870326995849609375
615,2020-05-28T01:59:41.000Z,25.0,87,135,43.714534230530261993408203125,-79.35710283927619457244873046875
616,2020-05-28T01:59:49.000Z,25.0,87,133,43.71455610729753971099853515625,-79.356925226747989654541015625
617,2020-05-28T01:59:54.000Z,25.0,88,130,43.71451604180037975311279296875,-79.35665667057037353515625
618,2020-05-28T02:00:02.000Z,25.0,86,131,43.714498020708560943603515625,-79.35653856955468654632568359375
619,2020-05-28T02:00:06.000Z,25.0,86,132,,
