I,Time,AltitudeM,DistanceM,hr,Speed,RunCadence,lat,lon
201,2020-05-03T17:56:53.000Z,-0.800000011920929,1624.97998046875,136,2.500999927520752,94,43.7195281684398651123046875,-79.3524598516523838043212890625
202,2020-05-03T17:57:02.000Z,-1,1644.81005859375,133,2.4539999961853027,96,43.719398081302642822265625,-79.35250125825405120849609375
203,2020-05-03T17:57:05.000Z,-1.600000023841858,1650.1500244140625,134,2.3889999389648438,96,43.7192342989146709442138671875,-79.3526278249919414520263671875
204,2020-05-03T17:57:08.000Z,-2.200000047683716,1656.1199951171875,134,2.3420000076293945,101,43.7191424332559108734130859375,-79.35267786495387554168701171875
205,2020-05-03T17:57:15.000Z,-3,1668.25,131,2.249000072479248,94,43.71902047656476497650146484375,-79.35277610085904598236083984375
206,2020-05-03T17:57:16.000Z,-3.200000047683716,1669.989990234375,130,2.2209999561309814,94,43.71900388039648532867431640625,-79.3527840636670589447021484375
207,2020-05-03T17:57:21.000Z,-4.400000095367432,1677.9100341796875,129,2.127000093460083,93,43.718965910375118255615234375,-79.352808035910129547119140625
208,2020-05-03T17:57:24.000Z,-4.800000190734863,1683.010009765625,130,2.0989999771118164,92,43.7189233303070068359375,-79.35283519327640533447265625
209,2020-05-03T17:57:26.000Z,-5.400000095367432,1686.5999755859375,129,2.052999973297119,94,43.7187776528298854827880859375,-79.3528296612203121185302734375
210,2020-05-03T17:57:32.000Z,-6.599999904632568,1695.72998046875,129,1.8940000534057617,93,43.7187219969928264617919921875,-79.35278180055320262908935546875
211,2020-05-03T17:57:34.000Z,-6.800000190734863,1698.699951171875,129,1.809999942779541,94,43.71866541914641857147216796875,-79.3527352809906005859375
212,2020-05-03T17:57:39.000Z,-7.599999904632568,1706.1300048828125,128,1.753999948501587,92,43.71864530257880687713623046875,-79.35271457768976688385009765625
213,2020-05-03T17:57:40.000Z,-8,1709.199951171875,127,1.7450000047683716,94,43.71862535364925861358642578125,-79.35269437730312347412109375
214,2020-05-03T17:57:42.000Z,-8.199999809265137,1717.1400146484375,127,1.7259999513626099,94,43.7184618227183818817138671875,-79.35259086079895496368408203125
215,2020-05-03T17:57:46.000Z,-8.800000190734863,1729.7900390625,127,1.8380000591278076,91,43.71828027069568634033203125,-79.3525238893926143646240234375
216,2020-05-03T17:57:51.000Z,-9.600000381469727,1745.4200439453125,124,2.0250000953674316,93,43.7181885726749897003173828125,-79.35252162627875804901123046875
217,2020-05-03T17:57:55.000Z,-10,1756.8900146484375,125,2.193000078201294,92,43.7181775085628032684326171875,-79.35253704898059368133544921875
218,2020-05-03T17:57:56.000Z,-10.199999809265137,1758.449951171875,126,2.1740000247955322,92,43.7181647680699825286865234375,-79.3525497056543827056884765625
219,2020-05-03T17:58:00.000Z,-11.199999809265137,1769.0699462890625,125,2.1740000247955322,97,43.71814616024494171142578125,-79.3525622785091400146484375
220,2020-05-03T17:58:04.000Z,-12.199999809265137,1780.7900390625,126,2.2860000133514404,96,43.71812059544026851654052734375,-79.35256772674620151519775390625
221,2020-05-03T17:58:08.000Z,-13.199999809265137,1789.260009765625,129,2.2769999504089355,91,43.71793636120855808258056640625,-79.35258834622800350189208984375
222,2020-05-03T17:58:09.000Z,-13.399999618530273,1790.8299560546875,129,2.2109999656677246,89,43.71787148527801036834716796875,-79.35259136371314525604248046875
223,2020-05-03T17:58:10.000Z,-13.600000381469727,1792.530029296875,129,2.1459999084472656,89,43.71767501346766948699951171875,-79.35248650610446929931640625
224,2020-05-03T17:58:14.000Z,-14.399999618530273,1799.18994140625,127,2.0810000896453857,86,43.7175599299371242523193359375,-79.352424144744873046875
225,2020-05-03T17:58:17.000Z,-14.600000381469727,1802.6199951171875,127,1.9220000505447388,86,43.71738114394247531890869140625,-79.35233362019062042236328125
226,2020-05-03T17:58:19.000Z,-15.399999618530273,1804.6099853515625,127,1.6979999542236328,86,43.71730587445199489593505859375,-79.3523106537759304046630859375
227,2020-05-03T17:58:20.000Z,-15.600000381469727,1805.81005859375,127,1.6239999532699585,65,43.7172850035130977630615234375,-79.3523160181939601898193359375
228,2020-05-03T17:58:23.000Z,-16,1810.760009765625,127,1.5579999685287476,65,43.71726178564131259918212890625,-79.3523143418133258819580078125
229,2020-05-03T17:58:27.000Z,-16.799999237060547,1817.9599609375,127,1.875,96,43.71723798103630542755126953125,-79.35231727547943592071533203125
230,2020-05-03T17:58:28.000Z,-17,1819.5,128,1.9129999876022339,97,43.7172162719070911407470703125,-79.352323897182941436767578125
231,2020-05-03T17:58:30.000Z,-17.600000381469727,1823.4599609375,128,1.9869999885559082,97,43.71719540096819400787353515625,-79.35233152471482753753662109375
232,2020-05-03T17:58:31.000Z,-17.600000381469727,1825.6600341796875,124,2.071000099182129,97,43.71717193163931369781494140625,-79.3523334525525569915771484375
233,2020-05-03T17:58:32.000Z,-17.799999237060547,1827.7099609375,124,2.1089999675750732,95,43.71715030632913112640380859375,-79.3523384816944599151611328125
234,2020-05-03T17:58:38.000Z,-18.600000381469727,1835.8199462890625,123,2.127000093460083,95,43.71705240570008754730224609375,-79.35238282196223735809326171875
235,2020-05-03T17:58:44.000Z,-18.799999237060547,1844.31005859375,125,1.819000005722046,96,43.71702407486736774444580078125,-79.352398328483104705810546875
236,2020-05-03T17:58:45.000Z,-18.799999237060547,1845.5999755859375,126,1.7910000085830688,94,43.71701032854616641998291015625,-79.3523797206580638885498046875
237,2020-05-03T17:58:47.000Z,-18.799999237060547,1847.949951171875,126,1.7450000047683716,93,43.717113174498081207275390625,-79.35238131321966648101806640625
238,2020-05-03T17:58:52.000Z,-19.399999618530273,1858.8499755859375,125,2.0339999198913574,94,43.7172062136232852935791015625,-79.352385587990283966064453125
239,2020-05-03T17:59:02.000Z,-18.600000381469727,1875.56005859375,125,1.8569999933242798,88,43.71739245951175689697265625,-79.3524068780243396759033203125
240,2020-05-03T17:59:04.000Z,-18.600000381469727,1878.7900390625,125,1.8380000591278076,87,43.71757929213345050811767578125,-79.35246496461331844329833984375
241,2020-05-03T17:59:13.000Z,-18,1900.5400390625,124,1.875,90,43.71768213808536529541015625,-79.35250368900597095489501953125
242,2020-05-03T17:59:16.000Z,-18,1907.8399658203125,125,1.8940000534057617,90,43.71772245503962039947509765625,-79.35251911170780658721923828125
243,2020-05-03T17:59:19.000Z,-18,1914.1400146484375,125,1.819000005722046,91,43.71774123050272464752197265625,-79.35252606868743896484375
244,2020-05-03T17:59:24.000Z,-17.799999237060547,1930.02001953125,126,2.00600004196167,91,43.71792328543961048126220703125,-79.352653138339519500732421875
245,2020-05-03T17:59:32.000Z,-17.200000762939453,1951.3900146484375,129,2.2769999504089355,92,43.71805437840521335601806640625,-79.3526764400303363800048828125
246,2020-05-03T17:59:41.000Z,-17.600000381469727,1971.739990234375,131,2.249000072479248,92,43.71808790601789951324462890625,-79.35266621410846710205078125
247,2020-05-03T17:59:46.000Z,-18,1984.1400146484375,131,2.2109999656677246,89,43.71825076639652252197265625,-79.3525627814233303070068359375
248,2020-05-03T17:59:49.000Z,-18.200000762939453,1990.9000244140625,132,2.2019999027252197,92,43.7184319831430912017822265625,-79.35263712890446186065673828125
249,2020-05-03T17:59:54.000Z,-18.600000381469727,2002.4200439453125,132,2.0250000953674316,93,43.71860884130001068115234375,-79.35275397263467311859130859375
250,2020-05-03T18:00:03.000Z,-18,2022.9000244140625,131,2.118000030517578,93,43.71865754015743732452392578125,-79.35278431512415409088134765625
251,2020-05-03T18:00:07.000Z,-17,2031.9300537109375,132,2.1459999084472656,86,43.71883255429565906524658203125,-79.35292580164968967437744140625
252,2020-05-03T18:00:09.000Z,-16.600000381469727,2036.4100341796875,132,2.118000030517578,85,43.718990720808506011962890625,-79.35290350578725337982177734375
253,2020-05-03T18:00:14.000Z,-16,2047.4200439453125,132,2.118000030517578,86,43.71906858868896961212158203125,-79.3528640270233154296875
254,2020-05-03T18:00:25.000Z,-16.600000381469727,2068.590087890625,132,2.071000099182129,89,43.719163723289966583251953125,-79.352817423641681671142578125
255,2020-05-03T18:00:30.000Z,-17.799999237060547,2080.6298828125,132,2.1089999675750732,91,43.71927134692668914794921875,-79.35277643613517284393310546875
256,2020-05-03T18:00:33.000Z,-18,2087.27001953125,133,2.13700008392334,90,43.71929188258945941925048828125,-79.352750368416309356689453125
257,2020-05-03T18:00:42.000Z,-17.799999237060547,2105.2900390625,135,2.1459999084472656,88,43.71935457922518253326416015625,-79.35274039395153522491455078125
258,2020-05-03T18:00:50.000Z,-19,2120.8701171875,132,2.13700008392334,89,43.71938458643853664398193359375,-79.35272798873484134674072265625
259,2020-05-03T18:00:51.000Z,-19.200000762939453,2122.4599609375,133,2.0989999771118164,87,43.71942884288728237152099609375,-79.3526610173285007476806640625
260,2020-05-03T18:00:54.000Z,-20,2128.02001953125,133,2.071000099182129,86,43.71955893002450466156005859375,-79.35258331708610057830810546875
261,2020-05-03T18:00:55.000Z,-20.399999618530273,2130.6201171875,134,2.0429999828338623,86,43.71968977153301239013671875,-79.35265154577791690826416015625
262,2020-05-03T18:00:56.000Z,-20.600000381469727,2132.5,135,2.0339999198913574,89,43.71970745734870433807373046875,-79.35269781388342380523681640625
263,2020-05-03T18:00:59.000Z,-21.600000381469727,2138.77001953125,135,2.0250000953674316,88,43.719716258347034454345703125,-79.35272119939327239990234375
264,2020-05-03T18:01:02.000Z,-22.600000381469727,2146.06005859375,134,2.071000099182129,90,43.7197078764438629150390625,-79.352798648178577423095703125
265,2020-05-03T18:01:06.000Z,-23.600000381469727,2155.5400390625,133,2.13700008392334,90,43.7197050265967845916748046875,-79.3528481014072895050048828125
266,2020-05-03T18:01:10.000Z,-23.799999237060547,2170.159912109375,134,2.322999954223633,89,43.71970452368259429931640625,-79.35291255824267864227294921875
267,2020-05-03T18:01:15.000Z,-23.200000762939453,2180.260009765625,132,1.5490000247955322,59,43.719718270003795623779296875,-79.3529262207448482513427734375
268,2020-05-03T18:01:17.000Z,-23.200000762939453,2183.199951171875,131,1.437000036239624,59,43.7197486124932765960693359375,-79.35286360792815685272216796875
269,2020-05-03T18:01:21.000Z,-23.399999618530273,2189.580078125,130,1.7259999513626099,61,43.71979647316038608551025390625,-79.352800659835338592529296875
270,2020-05-03T18:01:22.000Z,-23.600000381469727,2191.570068359375,130,1.902999997138977,61,43.71987476013600826263427734375,-79.35270183719694614410400390625
271,2020-05-03T18:01:30.000Z,-24.600000381469727,2209.080078125,130,2.2669999599456787,92,43.7199115566909313201904296875,-79.3526345305144786834716796875
272,2020-05-03T18:01:33.000Z,-25.799999237060547,2215.449951171875,129,2.2669999599456787,91,43.7199963815510272979736328125,-79.3525483645498752593994140625
273,2020-05-03T18:01:35.000Z,-26.600000381469727,2219.949951171875,125,2.2769999504089355,94,43.72003820724785327911376953125,-79.3525312654674053192138671875
274,2020-05-03T18:01:36.000Z,-26.799999237060547,2222.22998046875,125,2.2860000133514404,94,43.72006134130060672760009765625,-79.35251793824136257171630859375
275,2020-05-03T18:01:40.000Z,-27,2233.570068359375,131,2.3980000019073486,92,43.72008539736270904541015625,-79.35250184498727321624755859375
276,2020-05-03T18:01:41.000Z,-27,2236.320068359375,131,2.4260001182556152,91,43.72010760940611362457275390625,-79.3524860031902790069580078125
277,2020-05-03T18:01:46.000Z,-26.799999237060547,2251.10009765625,125,2.565999984741211,90,43.72012387029826641082763671875,-79.3524705804884433746337890625
278,2020-05-03T18:01:53.000Z,-26.399999618530273,2271.47998046875,125,2.753000020980835,91,43.72015270404517650604248046875,-79.35245155356824398040771484375
279,2020-05-03T18:02:00.000Z,-25.600000381469727,2289.969970703125,124,2.6689999103546143,90,43.7201955355703830718994140625,-79.35241886414587497711181640625
280,2020-05-03T18:02:08.000Z,-25.200000762939453,2311.9599609375,125,2.697000026702881,91,43.72023384086787700653076171875,-79.3523847497999668121337890625
281,2020-05-03T18:02:13.000Z,-25.799999237060547,2324.639892578125,126,2.6689999103546143,94,43.72024591080844402313232421875,-79.3523696623742580413818359375
282,2020-05-03T18:02:17.000Z,-26.200000762939453,2334.35009765625,129,2.6500000953674316,94,43.72025848366320133209228515625,-79.35234912671148777008056640625
283,2020-05-03T18:02:19.000Z,-26.399999618530273,2337.77001953125,132,2.6029999256134033,94,43.72032050974667072296142578125,-79.3522526510059833526611328125
284,2020-05-03T18:02:20.000Z,-26.600000381469727,2339.31005859375,132,2.575000047683716,93,43.72032679617404937744140625,-79.35224100016057491302490234375
285,2020-05-03T18:02:26.000Z,-26.799999237060547,2352.85009765625,129,2.5190000534057617,96,43.720503486692905426025390625,-79.3521517328917980194091796875
286,2020-05-03T18:02:36.000Z,-26.799999237060547,2374.669921875,131,2.3510000705718994,93,43.720658719539642333984375,-79.35214796103537082672119140625
287,2020-05-03T18:02:41.000Z,-26.600000381469727,2389.14990234375,128,2.490999937057495,91,43.72069400735199451446533203125,-79.3521574325859546661376953125
288,2020-05-03T18:02:42.000Z,-26.600000381469727,2390.909912109375,130,2.490999937057495,90,43.7207108549773693084716796875,-79.35216573067009449005126953125
289,2020-05-03T18:02:47.000Z,-26.799999237060547,2402.89990234375,131,2.4260001182556152,89,43.7207286246120929718017578125,-79.35217796824872493743896484375
290,2020-05-03T18:02:50.000Z,-27.200000762939453,2406.93994140625,128,2.3889999389648438,84,43.7208000384271144866943359375,-79.35222021304070949554443359375
291,2020-05-03T18:02:52.000Z,-27.200000762939453,2412.510009765625,128,2.3610000610351562,92,43.7209314666688442230224609375,-79.35232146643102169036865234375
292,2020-05-03T18:02:59.000Z,-26.600000381469727,2424.8798828125,131,2.2950000762939453,91,43.72106716968119144439697265625,-79.35250461101531982421875
293,2020-05-03T18:03:07.000Z,-26.399999618530273,2445.909912109375,129,2.3510000705718994,89,43.72115065343677997589111328125,-79.35273058712482452392578125
294,2020-05-03T18:03:10.000Z,-26.799999237060547,2454.169921875,134,2.369999885559082,88,43.72116121463477611541748046875,-79.352789930999279022216796875
295,2020-05-03T18:03:16.000Z,-27.399999618530273,2473.159912109375,131,2.5290000438690186,92,43.721162974834442138671875,-79.35281834565103054046630859375
296,2020-05-03T18:03:17.000Z,-27.399999618530273,2473.159912109375,128,2.5380001068115234,92,43.7211597897112369537353515625,-79.3528501130640506744384765625
297,2020-05-03T18:03:18.000Z,-27.600000381469727,2475.360107421875,128,2.556999921798706,91,43.721150569617748260498046875,-79.35288623906672000885009765625
298,2020-05-03T18:03:24.000Z,-27.600000381469727,2491.75,131,2.575000047683716,92,43.7211413495242595672607421875,-79.35291507281363010406494140625
299,2020-05-03T18:03:28.000Z,-27.399999618530273,2506.75,133,2.63100004196167,90,43.72112886048853397369384765625,-79.352944828569889068603515625
300,2020-05-03T18:03:32.000Z,-27.399999618530273,2512.489990234375,134,2.575000047683716,93,43.7211118452250957489013671875,-79.35297458432614803314208984375
301,2020-05-03T18:03:38.000Z,-27,2526.4599609375,131,2.490999937057495,91,43.72108544223010540008544921875,-79.35302085243165493011474609375
302,2020-05-03T18:03:43.000Z,-26.799999237060547,2540.639892578125,131,2.4630000591278076,92,43.7210753001272678375244140625,-79.3530526198446750640869140625
303,2020-05-03T18:03:45.000Z,-27,2543.2900390625,132,2.434999942779541,93,43.72107001952826976776123046875,-79.35306963510811328887939453125
304,2020-05-03T18:03:51.000Z,-26.799999237060547,2557.97998046875,135,2.3889999389648438,91,43.721055686473846435546875,-79.35310265980660915374755859375
305,2020-05-03T18:03:55.000Z,-27.399999618530273,2562.60009765625,132,2.2109999656677246,88,43.72104428708553314208984375,-79.3531122989952564239501953125
306,2020-05-03T18:04:03.000Z,-27.399999618530273,2583,132,2.249000072479248,91,43.72102324850857257843017578125,-79.35314624570310115814208984375
307,2020-05-03T18:04:05.000Z,-27.799999237060547,2589.6298828125,133,2.3889999389648438,92,43.72099089436233043670654296875,-79.35320936143398284912109375
308,2020-05-03T18:04:10.000Z,-28.399999618530273,2605.760009765625,133,2.61299991607666,92,43.7209814228117465972900390625,-79.3532328307628631591796875
309,2020-05-03T18:04:13.000Z,-28.799999237060547,2612.639892578125,133,2.5940001010894775,93,43.72096759267151355743408203125,-79.3532554619014263153076171875
310,2020-05-03T18:04:22.000Z,-29.600000381469727,2635.139892578125,131,2.3980000019073486,88,43.7209470570087432861328125,-79.3533141352236270904541015625
311,2020-05-03T18:04:24.000Z,-29.799999237060547,2637.7099609375,131,2.4170000553131104,87,43.720913194119930267333984375,-79.35358629561960697174072265625
312,2020-05-03T18:04:27.000Z,-30.200000762939453,2646.169921875,128,2.4630000591278076,87,43.720944710075855255126953125,-79.35383724980056285858154296875
313,2020-05-03T18:04:35.000Z,-30,2667.699951171875,130,2.5190000534057617,88,43.7209250964224338531494140625,-79.353973455727100372314453125
314,2020-05-03T18:04:42.000Z,-29.200000762939453,2683.77001953125,130,2.4630000591278076,88,43.7208788283169269561767578125,-79.3541285209357738494873046875
315,2020-05-03T18:04:50.000Z,-29.399999618530273,2702.110107421875,133,2.434999942779541,85,43.72084706090390682220458984375,-79.3544064648449420928955078125
316,2020-05-03T18:04:57.000Z,-30.200000762939453,2718.64990234375,129,2.434999942779541,90,43.7208057381212711334228515625,-79.35467376373708248138427734375
317,2020-05-03T18:05:03.000Z,-30.799999237060547,2733.449951171875,129,2.4630000591278076,89,43.7207671813666820526123046875,-79.3549244664609432220458984375
318,2020-05-03T18:05:12.000Z,-31.799999237060547,2754.5400390625,129,2.4630000591278076,92,43.720687218010425567626953125,-79.35508749447762966156005859375
319,2020-05-03T18:05:17.000Z,-31.600000381469727,2765.580078125,125,2.434999942779541,88,43.72067104093730449676513671875,-79.35510744340717792510986328125
320,2020-05-03T18:05:25.000Z,-31.799999237060547,2781.469970703125,127,2.2860000133514404,85,43.720643632113933563232421875,-79.35517030768096446990966796875
321,2020-05-03T18:05:26.000Z,-31.799999237060547,2783.429931640625,127,2.2860000133514404,85,43.72064237482845783233642578125,-79.355443306267261505126953125
322,2020-05-03T18:05:28.000Z,-32,2788,127,2.257999897003174,86,43.72059225104749202728271484375,-79.3557058274745941162109375
323,2020-05-03T18:05:30.000Z,-32,2793.22998046875,124,2.2769999504089355,86,43.7205703742802143096923828125,-79.3558652512729167938232421875
324,2020-05-03T18:05:39.000Z,-32.400001525878906,2810.739990234375,121,2.2019999027252197,88,43.720573894679546356201171875,-79.35611796565353870391845703125
325,2020-05-03T18:05:43.000Z,-32.20000076293945,2817.860107421875,118,2.118000030517578,85,43.72059593908488750457763671875,-79.35637931339442729949951171875
326,2020-05-03T18:05:47.000Z,-32,2825.14990234375,114,2.0250000953674316,88,43.7205482460558414459228515625,-79.356623478233814239501953125
327,2020-05-03T18:05:48.000Z,-31.799999237060547,2827.93994140625,110,2.0899999141693115,88,43.72055604122579097747802734375,-79.3568643741309642791748046875
328,2020-05-03T18:05:49.000Z,-32,2830.679931640625,113,2.118000030517578,89,43.720522262156009674072265625,-79.35711331665515899658203125
329,2020-05-03T18:05:57.000Z,-32.400001525878906,2850.969970703125,112,2.313999891281128,90,43.7205143831670284271240234375,-79.35723376460373401641845703125
330,2020-05-03T18:06:07.000Z,-32.400001525878906,2872.0400390625,113,2.305000066757202,91,43.72049183584749698638916015625,-79.357490837574005126953125
331,2020-05-03T18:06:11.000Z,-32.79999923706055,2882.110107421875,115,2.2950000762939453,91,43.720476329326629638671875,-79.357739947736263275146484375
332,2020-05-03T18:06:12.000Z,-32.79999923706055,2883.780029296875,118,2.2950000762939453,91,43.720427043735980987548828125,-79.3579583801329135894775390625
333,2020-05-03T18:06:13.000Z,-33,2885.47998046875,122,2.2860000133514404,93,43.7204201705753803253173828125,-79.35810573399066925048828125
334,2020-05-03T18:06:14.000Z,-33,2887.780029296875,127,2.2669999599456787,93,43.720423020422458648681640625,-79.3582544289529323577880859375
335,2020-05-03T18:06:15.000Z,-33.20000076293945,2890.659912109375,131,2.2669999599456787,93,43.7203953601419925689697265625,-79.358423240482807159423828125
336,2020-05-03T18:06:23.000Z,-33.599998474121094,2911.2099609375,132,2.305000066757202,92,43.7203785963356494903564453125,-79.35856766067445278167724609375
337,2020-05-03T18:06:26.000Z,-33.599998474121094,2918.52001953125,133,2.313999891281128,90,43.7203816138207912445068359375,-79.35865667648613452911376953125
338,2020-05-03T18:06:36.000Z,-33.20000076293945,2942.199951171875,133,2.239000082015991,86,43.72035135515034198760986328125,-79.35885415412485599517822265625
339,2020-05-03T18:06:42.000Z,-34,2955.97998046875,129,2.249000072479248,91,43.720331490039825439453125,-79.3589057028293609619140625
340,2020-05-03T18:06:50.000Z,-33.79999923706055,2977.199951171875,130,2.3980000019073486,87,43.7203215993940830230712890625,-79.3589615263044834136962890625
341,2020-05-03T18:06:53.000Z,-33.599998474121094,2985.719970703125,133,2.490999937057495,88,43.7203011475503444671630859375,-79.3591626919806003570556640625
342,2020-05-03T18:06:54.000Z,-33.599998474121094,2988.070068359375,138,2.500999927520752,89,43.72029402293264865875244140625,-79.3591975606977939605712890625
343,2020-05-03T18:06:55.000Z,-33.599998474121094,2990.639892578125,142,2.490999937057495,89,43.72029460966587066650390625,-79.35928699560463428497314453125
344,2020-05-03T18:06:56.000Z,-33.599998474121094,2993.300048828125,147,2.490999937057495,88,43.72029804624617099761962890625,-79.359366036951541900634765625
345,2020-05-03T18:06:57.000Z,-33.599998474121094,2995.760009765625,145,2.490999937057495,88,43.72029150836169719696044921875,-79.3594480119645595550537109375
346,2020-05-03T18:06:58.000Z,-33.79999923706055,2998.169921875,140,2.490999937057495,88,43.7202582322061061859130859375,-79.3595646880567073822021484375
347,2020-05-03T18:06:59.000Z,-33.79999923706055,3000.760009765625,133,2.490999937057495,88,43.7202230282127857208251953125,-79.35971581377089023590087890625
348,2020-05-03T18:07:00.000Z,-34.20000076293945,3003.199951171875,128,2.490999937057495,88,43.72022219002246856689453125,-79.35974699445068836212158203125
349,2020-05-03T18:07:00.000Z,-34.20000076293945,3003.199951171875,128,2.490999937057495,88,43.72015035711228847503662109375,-79.359985291957855224609375
350,2020-05-03T18:07:05.000Z,-35,3014.75,130,2.4539999961853027,88,43.720176257193088531494140625,-79.36024345457553863525390625
351,2020-05-03T18:07:07.000Z,-35.20000076293945,3018.02001953125,130,2.4260001182556152,88,43.72015907429158687591552734375,-79.36034135520458221435546875
352,2020-05-03T18:07:09.000Z,-35.20000076293945,3020.419921875,129,2.378999948501587,88,43.72014650143682956695556640625,-79.3603797443211078643798828125
353,2020-05-03T18:07:14.000Z,-34.79999923706055,3031.830078125,128,2.2300000190734863,86,43.72009553946554660797119140625,-79.36064980924129486083984375
354,2020-05-03T18:07:18.000Z,-34,3041.969970703125,128,2.2019999027252197,91,43.72002395801246166229248046875,-79.360902942717075347900390625
355,2020-05-03T18:07:26.000Z,-34,3062.5400390625,130,2.2769999504089355,88,43.72008179314434528350830078125,-79.36113453470170497894287109375
356,2020-05-03T18:07:36.000Z,-32.79999923706055,3083.800048828125,129,2.2109999656677246,88,43.720090091228485107421875,-79.3612105585634708404541015625
357,2020-05-03T18:07:42.000Z,-32.20000076293945,3095.320068359375,129,2.13700008392334,89,43.720095120370388031005859375,-79.36133821494877338409423828125
358,2020-05-03T18:07:44.000Z,-31.799999237060547,3099.81005859375,130,2.127000093460083,88,43.720077686011791229248046875,-79.361549355089664459228515625
359,2020-05-03T18:07:45.000Z,-31.399999618530273,3101.9599609375,130,2.127000093460083,88,43.720117919147014617919921875,-79.361799471080303192138671875
360,2020-05-03T18:07:55.000Z,-31.399999618530273,3124.10009765625,130,2.127000093460083,85,43.72018354944884777069091796875,-79.36193416826426982879638671875
361,2020-05-03T18:08:01.000Z,-31.799999237060547,3138.919921875,130,2.1740000247955322,85,43.72032403014600276947021484375,-79.362122677266597747802734375
362,2020-05-03T18:08:03.000Z,-31.799999237060547,3142.7099609375,131,2.1740000247955322,86,43.720406927168369293212890625,-79.36225913465023040771484375
363,2020-05-03T18:08:13.000Z,-31.399999618530273,3163.3701171875,132,2.13700008392334,86,43.72051832266151905059814453125,-79.362479411065578460693359375
364,2020-05-03T18:08:22.000Z,-31.200000762939453,3184.840087890625,132,2.1549999713897705,88,43.720587305724620819091796875,-79.36264042742550373077392578125
365,2020-05-03T18:08:31.000Z,-30.799999237060547,3206.39990234375,132,2.2669999599456787,89,43.7205992080271244049072265625,-79.362710751593112945556640625
366,2020-05-03T18:08:34.000Z,-30.799999237060547,3212.27001953125,131,2.257999897003174,90,43.72069023549556732177734375,-79.362934716045856475830078125
367,2020-05-03T18:08:45.000Z,-30.200000762939453,3234,132,2.1459999084472656,85,43.72079894877970218658447265625,-79.363144598901271820068359375
368,2020-05-03T18:08:55.000Z,-29.600000381469727,3251.860107421875,132,2.052999973297119,89,43.72090975753962993621826171875,-79.36334769241511821746826171875
369,2020-05-03T18:09:01.000Z,-29.399999618530273,3260.360107421875,131,1.6699999570846558,95,43.720972537994384765625,-79.363456070423126220703125
370,2020-05-03T18:09:05.000Z,-29.600000381469727,3270.9599609375,132,1.6799999475479126,91,43.72105577029287815093994140625,-79.363690428435802459716796875
371,2020-05-03T18:09:11.000Z,-29.600000381469727,3282.080078125,130,1.7450000047683716,88,43.72110136784613132476806640625,-79.36390735208988189697265625
372,2020-05-03T18:09:13.000Z,-29.600000381469727,3284.340087890625,130,1.7640000581741333,87,43.721135817468166351318359375,-79.3640553764998912811279296875
373,2020-05-03T18:09:16.000Z,-29.200000762939453,3290.9599609375,130,1.5019999742507935,85,43.72122131288051605224609375,-79.36430172063410282135009765625
374,2020-05-03T18:09:18.000Z,-29.200000762939453,3294.409912109375,130,1.6239999532699585,82,43.72129113413393497467041015625,-79.36444572173058986663818359375
375,2020-05-03T18:09:21.000Z,-29.399999618530273,3301.56005859375,130,1.809999942779541,83,43.72142910026013851165771484375,-79.36462928541004657745361328125
376,2020-05-03T18:09:28.000Z,-29,3317.340087890625,131,1.9589999914169312,90,43.7216140888631343841552734375,-79.36470740474760532379150390625
377,2020-05-03T18:09:35.000Z,-29,3333.989990234375,132,2.0989999771118164,85,43.72180276550352573394775390625,-79.3646937422454357147216796875
378,2020-05-03T18:09:39.000Z,-29.200000762939453,3337.889892578125,133,1.465000033378601,75,43.72194659896194934844970703125,-79.36467337422072887420654296875
379,2020-05-03T18:09:42.000Z,-29.600000381469727,3339.090087890625,134,1.184999942779541,0,43.7221257202327251434326171875,-79.36463448219001293182373046875
380,2020-05-03T18:09:51.000Z,-30.200000762939453,3344.449951171875,130,0.8859999775886536,0,43.7221674621105194091796875,-79.3646162934601306915283203125
381,2020-05-03T18:09:57.000Z,-30.600000381469727,3347.550048828125,129,0.7839999794960022,0,43.72224390506744384765625,-79.3645973503589630126953125
382,2020-05-03T18:10:01.000Z,-30.799999237060547,3352.6201171875,129,0.9240000247955322,0,43.72229696251451969146728515625,-79.36458888463675975799560546875
383,2020-05-03T18:10:03.000Z,-30.799999237060547,3354.3798828125,127,0.9520000219345093,0,43.72249460779130458831787109375,-79.3646434508264064788818359375
384,2020-05-03T18:10:05.000Z,-31,3360.25,125,0.9890000224113464,59,43.722568452358245849609375,-79.36469684354960918426513671875
385,2020-05-03T18:10:08.000Z,-31,3367.550048828125,125,1.0640000104904175,0,43.72275562025606632232666015625,-79.36472182162106037139892578125
386,2020-05-03T18:10:12.000Z,-31,3379.10009765625,125,2.2019999027252197,82,43.7228264473378658294677734375,-79.364732466638088226318359375
387,2020-05-03T18:10:15.000Z,-30.799999237060547,3385.72998046875,126,2.1459999084472656,82,43.72284094803035259246826171875,-79.3646588735282421112060546875
388,2020-05-03T18:10:21.000Z,-30.200000762939453,3397.199951171875,124,2.071000099182129,95,43.7228472344577312469482421875,-79.36452484689652919769287109375
389,2020-05-03T18:10:23.000Z,-30.200000762939453,3402.030029296875,121,2.0810000896453857,95,43.722860813140869140625,-79.36437011696398258209228515625
