I,time,atemp,cad,hr,lat,lon
164,2020-05-21T01:21:48.000Z,18.0,94,139,43.71633877046406269073486328125,-79.35236438177525997161865234375
165,2020-05-21T01:21:50.000Z,18.0,93,138,43.71611514128744602203369140625,-79.352276287972927093505859375
166,2020-05-21T01:21:52.000Z,18.0,92,138,43.716008774936199188232421875,-79.35209222137928009033203125
167,2020-05-21T01:21:58.000Z,18.0,91,141,43.715964853763580322265625,-79.351831711828708648681640625
168,2020-05-21T01:22:08.000Z,18.0,90,143,43.71593023650348186492919921875,-79.351583607494831085205078125
169,2020-05-21T01:22:16.000Z,18.0,95,144,43.71592654846608638763427734375,-79.35145913623273372650146484375
170,2020-05-21T01:22:20.000Z,18.0,94,141,43.71598823927342891693115234375,-79.3512267060577869415283203125
171,2020-05-21T01:22:28.000Z,18.0,94,140,43.71605269610881805419921875,-79.35096795670688152313232421875
172,2020-05-21T01:22:36.000Z,18.0,93,141,43.71608949266374111175537109375,-79.3507130630314350128173828125
173,2020-05-21T01:22:44.000Z,18.0,95,142,43.71613827534019947052001953125,-79.35049496591091156005859375
174,2020-05-21T01:22:51.000Z,18.0,93,139,43.716175742447376251220703125,-79.35031601227819919586181640625
175,2020-05-21T01:22:57.000Z,18.0,92,138,43.7162476591765880584716796875,-79.35005986131727695465087890625
176,2020-05-21T01:23:05.000Z,18.0,91,139,43.71630423702299594879150390625,-79.3498212285339832305908203125
177,2020-05-21T01:23:13.000Z,18.0,91,139,43.71636844240128993988037109375,-79.3495582044124603271484375
178,2020-05-21T01:23:21.000Z,18.0,90,140,43.716437257826328277587890625,-79.34939660131931304931640625
179,2020-05-21T01:23:27.000Z,18.0,89,140,43.7164883874356746673583984375,-79.349402301013469696044921875
180,2020-05-21T01:23:29.000Z,18.0,89,139,43.71642149984836578369140625,-79.34963422827422618865966796875
181,2020-05-21T01:23:36.000Z,18.0,94,137,43.7163398601114749908447265625,-79.349864982068538665771484375
182,2020-05-21T01:23:43.000Z,18.0,96,137,43.71627825312316417694091796875,-79.350104369223117828369140625
